Version,Date_of_report,Date_of_statistics,Region_level,Region_code,Region_name,Birth_year,Vaccination_coverage_partly,Vaccination_coverage_completed,Age_group
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0944,Mook en Middelaar,2004-2009,72,58,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0946,Nederweert,<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0946,Nederweert,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0946,Nederweert,2004-2009,64,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0957,Roermond,<=2009,77,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0957,Roermond,<2004,79,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0957,Roermond,2004-2009,45,34,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0965,Simpelveld,<=2009,81,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0965,Simpelveld,<2004,82,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0965,Simpelveld,2004-2009,62,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0971,Stein,<=2009,83,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0971,Stein,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0971,Stein,2004-2009,56,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0981,Vaals,<=2009,64,58,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0981,Vaals,<2004,66,59,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0981,Vaals,2004-2009,42,31,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0983,Venlo,<=2009,77,66,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0983,Venlo,<2004,79,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0983,Venlo,2004-2009,50,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0984,Venray,<=2009,82,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0984,Venray,<2004,84,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0984,Venray,2004-2009,57,42,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0986,Voerendaal,<=2009,84,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0986,Voerendaal,<2004,86,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0986,Voerendaal,2004-2009,59,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0988,Weert,<=2009,83,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0988,Weert,<2004,85,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0988,Weert,2004-2009,54,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0994,Valkenburg aan de Geul,<=2009,88,78,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0994,Valkenburg aan de Geul,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0994,Valkenburg aan de Geul,2004-2009,64,51,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0995,Lelystad,<=2009,69,60,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0995,Lelystad,<2004,72,64,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM0995,Lelystad,2004-2009,37,24,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1507,Horst aan de Maas,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1507,Horst aan de Maas,<2004,88,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1507,Horst aan de Maas,2004-2009,67,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1509,Oude IJsselstreek,<=2009,86,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1509,Oude IJsselstreek,<2004,87,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1509,Oude IJsselstreek,2004-2009,64,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1525,Teylingen,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1525,Teylingen,<2004,88,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1525,Teylingen,2004-2009,66,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1581,Utrechtse Heuvelrug,<=2009,82,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1581,Utrechtse Heuvelrug,<2004,84,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1581,Utrechtse Heuvelrug,2004-2009,60,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1586,Oost Gelre,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1586,Oost Gelre,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1586,Oost Gelre,2004-2009,70,55,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1598,Koggenland,<=2009,80,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1598,Koggenland,<2004,83,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1598,Koggenland,2004-2009,55,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1621,Lansingerland,<=2009,83,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1621,Lansingerland,<2004,85,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1621,Lansingerland,2004-2009,60,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1640,Leudal,<=2009,85,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1640,Leudal,<2004,86,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1640,Leudal,2004-2009,61,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1641,Maasgouw,<=2009,84,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1641,Maasgouw,<2004,85,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1641,Maasgouw,2004-2009,60,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1652,Gemert-Bakel,<=2009,85,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1652,Gemert-Bakel,<2004,87,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1652,Gemert-Bakel,2004-2009,65,51,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1655,Halderberge,<=2009,83,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1655,Halderberge,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1655,Halderberge,2004-2009,57,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1658,Heeze-Leende,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1658,Heeze-Leende,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1658,Heeze-Leende,2004-2009,69,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1659,Laarbeek,<=2009,86,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1659,Laarbeek,<2004,88,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1659,Laarbeek,2004-2009,66,50,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1667,Reusel-De Mierden,<=2009,89,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1667,Reusel-De Mierden,<2004,90,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1667,Reusel-De Mierden,2004-2009,71,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1669,Roerdalen,<=2009,83,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1669,Roerdalen,<2004,85,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1669,Roerdalen,2004-2009,51,39,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1674,Roosendaal,<=2009,78,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1674,Roosendaal,<2004,80,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1674,Roosendaal,2004-2009,51,39,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1676,Schouwen-Duiveland,<=2009,81,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1676,Schouwen-Duiveland,<2004,82,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1676,Schouwen-Duiveland,2004-2009,54,42,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1680,Aa en Hunze,<=2009,87,78,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1680,Aa en Hunze,<2004,88,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1680,Aa en Hunze,2004-2009,72,59,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1681,Borger-Odoorn,<=2009,84,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1681,Borger-Odoorn,<2004,85,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1681,Borger-Odoorn,2004-2009,60,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1684,Cuijk,<=2009,83,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1684,Cuijk,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1684,Cuijk,2004-2009,60,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1685,Landerd,<=2009,87,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1685,Landerd,<2004,89,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1685,Landerd,2004-2009,70,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1690,De Wolden,<=2009,84,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1690,De Wolden,<2004,86,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1690,De Wolden,2004-2009,57,42,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1695,Noord-Beveland,<=2009,80,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1695,Noord-Beveland,<2004,81,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1695,Noord-Beveland,2004-2009,56,40,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1696,Wijdemeren,<=2009,83,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1696,Wijdemeren,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1696,Wijdemeren,2004-2009,57,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1699,Noordenveld,<=2009,86,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1699,Noordenveld,<2004,88,80,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1699,Noordenveld,2004-2009,63,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1700,Twenterand,<=2009,79,66,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1700,Twenterand,<2004,82,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1700,Twenterand,2004-2009,53,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1701,Westerveld,<=2009,83,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1701,Westerveld,<2004,85,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1701,Westerveld,2004-2009,57,44,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1702,Sint Anthonis,<=2009,90,79,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1702,Sint Anthonis,<2004,91,80,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1702,Sint Anthonis,2004-2009,75,59,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1705,Lingewaard,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1705,Lingewaard,<2004,90,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1705,Lingewaard,2004-2009,69,55,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1706,Cranendonck,<=2009,87,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1706,Cranendonck,<2004,89,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1706,Cranendonck,2004-2009,61,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1708,Steenwijkerland,<=2009,80,70,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1708,Steenwijkerland,<2004,83,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1708,Steenwijkerland,2004-2009,50,37,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1709,Moerdijk,<=2009,84,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1709,Moerdijk,<2004,85,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1709,Moerdijk,2004-2009,63,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1711,Echt-Susteren,<=2009,82,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1711,Echt-Susteren,<2004,84,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1711,Echt-Susteren,2004-2009,57,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1714,Sluis,<=2009,83,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1714,Sluis,<2004,85,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1714,Sluis,2004-2009,62,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1719,Drimmelen,<=2009,88,77,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1719,Drimmelen,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1719,Drimmelen,2004-2009,65,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1721,Bernheze,<=2009,88,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1721,Bernheze,<2004,90,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1721,Bernheze,2004-2009,71,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1723,Alphen-Chaam,<=2009,91,80,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1723,Alphen-Chaam,<2004,93,82,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1723,Alphen-Chaam,2004-2009,74,56,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1724,Bergeijk,<=2009,88,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1724,Bergeijk,<2004,89,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1724,Bergeijk,2004-2009,67,49,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1728,Bladel,<=2009,87,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1728,Bladel,<2004,88,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1728,Bladel,2004-2009,68,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1729,Gulpen-Wittem,<=2009,85,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1729,Gulpen-Wittem,<2004,86,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1729,Gulpen-Wittem,2004-2009,60,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1730,Tynaarlo,<=2009,88,80,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1730,Tynaarlo,<2004,90,82,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1730,Tynaarlo,2004-2009,70,57,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1731,Midden-Drenthe,<=2009,84,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1731,Midden-Drenthe,<2004,86,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1731,Midden-Drenthe,2004-2009,64,52,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1734,Overbetuwe,<=2009,85,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1734,Overbetuwe,<2004,87,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1734,Overbetuwe,2004-2009,63,51,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1735,Hof van Twente,<=2009,87,75,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1735,Hof van Twente,<2004,89,77,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1735,Hof van Twente,2004-2009,64,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1740,Neder-Betuwe,<=2009,58,49,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1740,Neder-Betuwe,<2004,61,52,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1740,Neder-Betuwe,2004-2009,29,21,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1742,Rijssen-Holten,<=2009,75,62,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1742,Rijssen-Holten,<2004,78,66,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1742,Rijssen-Holten,2004-2009,44,31,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1771,Geldrop-Mierlo,<=2009,82,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1771,Geldrop-Mierlo,<2004,84,74,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1771,Geldrop-Mierlo,2004-2009,58,43,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1773,Olst-Wijhe,<=2009,87,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1773,Olst-Wijhe,<2004,89,79,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1773,Olst-Wijhe,2004-2009,63,47,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1774,Dinkelland,<=2009,88,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1774,Dinkelland,<2004,90,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1774,Dinkelland,2004-2009,66,42,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1783,Westland,<=2009,78,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1783,Westland,<2004,81,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1783,Westland,2004-2009,48,34,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1842,Midden-Delfland,<=2009,86,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1842,Midden-Delfland,<2004,88,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1842,Midden-Delfland,2004-2009,62,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1859,Berkelland,<=2009,87,76,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1859,Berkelland,<2004,88,78,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1859,Berkelland,2004-2009,67,53,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1876,Bronckhorst,<=2009,88,78,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1876,Bronckhorst,<2004,90,80,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1876,Bronckhorst,2004-2009,70,55,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1883,Sittard-Geleen,<=2009,80,71,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1883,Sittard-Geleen,<2004,82,73,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1883,Sittard-Geleen,2004-2009,50,38,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1884,Kaag en Braassem,<=2009,85,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1884,Kaag en Braassem,<2004,87,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1884,Kaag en Braassem,2004-2009,63,45,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1891,Dantumadiel,<=2009,70,61,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1891,Dantumadiel,<2004,73,64,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1891,Dantumadiel,2004-2009,36,26,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1892,Zuidplas,<=2009,80,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1892,Zuidplas,<2004,82,72,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1892,Zuidplas,2004-2009,55,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1894,Peel en Maas,<=2009,86,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1894,Peel en Maas,<2004,88,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1894,Peel en Maas,2004-2009,61,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1895,Oldambt,<=2009,81,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1895,Oldambt,<2004,82,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1895,Oldambt,2004-2009,59,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1896,Zwartewaterland,<=2009,70,60,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1896,Zwartewaterland,<2004,73,63,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1896,Zwartewaterland,2004-2009,43,30,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1900,Súdwest-Fryslân,<=2009,78,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1900,Súdwest-Fryslân,<2004,80,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1900,Súdwest-Fryslân,2004-2009,52,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1901,Bodegraven-Reeuwijk,<=2009,80,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1901,Bodegraven-Reeuwijk,<2004,82,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1901,Bodegraven-Reeuwijk,2004-2009,55,41,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1903,Eijsden-Margraten,<=2009,90,81,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1903,Eijsden-Margraten,<2004,91,82,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1903,Eijsden-Margraten,2004-2009,71,59,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1904,Stichtse Vecht,<=2009,84,74,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1904,Stichtse Vecht,<2004,86,76,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1904,Stichtse Vecht,2004-2009,61,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1911,Hollands Kroon,<=2009,77,65,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1911,Hollands Kroon,<2004,79,68,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1911,Hollands Kroon,2004-2009,54,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1916,Leidschendam-Voorburg,<=2009,82,73,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1916,Leidschendam-Voorburg,<2004,84,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1916,Leidschendam-Voorburg,2004-2009,59,46,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1924,Goeree-Overflakkee,<=2009,77,67,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1924,Goeree-Overflakkee,<2004,79,70,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1924,Goeree-Overflakkee,2004-2009,46,33,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1926,Pijnacker-Nootdorp,<=2009,84,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1926,Pijnacker-Nootdorp,<2004,86,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1926,Pijnacker-Nootdorp,2004-2009,61,48,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1930,Nissewaard,<=2009,76,66,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1930,Nissewaard,<2004,79,69,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1930,Nissewaard,2004-2009,45,32,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1931,Krimpenerwaard,<=2009,79,69,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1931,Krimpenerwaard,<2004,82,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1931,Krimpenerwaard,2004-2009,52,40,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1940,De Fryske Marren,<=2009,78,68,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1940,De Fryske Marren,<2004,80,71,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1940,De Fryske Marren,2004-2009,48,36,12-17
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1942,Gooise Meren,<=2009,83,72,12+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1942,Gooise Meren,<2004,85,75,18+
1,2021-09-08T10:30:00Z,2021-08-30,Gemeente,GM1942,Gooise Meren,2004-2009,61,43,12-17
