"DATE_NUM","r","SE","df","r_LOWER","r_UPPER","DATE","Re","Re_LOWER","Re_UPPER"
18774.5,-0.0333777009862747,0.000574255242154197,327.01766459975,-0.0345074015742369,-0.0322480003983126,2021-05-27,0.850649447440272,0.845854353084667,0.855461339634712
18775.5,-0.0277611436482469,0.000697266313200132,327.01766459975,-0.0291328371151337,-0.0263894501813602,2021-05-28,0.874739129896897,0.868817401845791,0.880685788631067
18776.5,-0.023871836786838,0.000825006181515828,327.01766459975,-0.0254948258340683,-0.0222488477396078,2021-05-29,0.891665322548694,0.884577676445842,0.898788030667636
18777.5,-0.0217105721280359,0.000931198163315088,327.01766459975,-0.0235424667898244,-0.0198786774662475,2021-05-30,0.901158080443808,0.893107969666734,0.909252973262201
18778.5,-0.0212773496718418,0.00100585887282407,327.01766459975,-0.0232561202195404,-0.0192985791241432,2021-05-31,0.903068384904169,0.894363347162345,0.911825699946489
18779.5,-0.0225721694182548,0.00104530753054435,327.01766459975,-0.0246285451292146,-0.0205157937072951,2021-06-01,0.897366289646943,0.888356393816078,0.906432558448495
18780.5,-0.0255950313672756,0.00104886746260697,327.01766459975,-0.0276584103357575,-0.0235316523987938,2021-06-02,0.884141223328449,0.8751836421609,0.893155361404845
18781.5,-0.0303459355189031,0.00101805808261223,327.01766459975,-0.0323487048975374,-0.0283431661402689,2021-06-03,0.86360108466163,0.855031712288126,0.872223442180328
18782.5,-0.0368248818731393,0.000957094431077028,327.01766459975,-0.0387077208307202,-0.0349420429155584,2021-06-04,0.836070122407146,0.828172756741216,0.844013956911883
18783.5,-0.0450318704299822,0.000874853473676385,327.01766459975,-0.046752921299079,-0.0433108195608853,2021-06-05,0.801985581957418,0.794949036565794,0.809060569748014
18784.5,-0.054966901189433,0.000789316894907979,327.01766459975,-0.0565196806763403,-0.0534141217025258,2021-06-06,0.761893088893405,0.755741641916103,0.768075448013252
18785.5,-0.0666299741514909,0.000734594415403025,327.01766459975,-0.0680751011300125,-0.0651848471729693,2021-06-07,0.7164407272837,0.710929077671166,0.721978761372154
18786.5,-0.080021089316157,0.000760205684962919,327.01766459975,-0.0815165999292655,-0.0785255787030486,2021-06-08,0.666371755982123,0.660919027594244,0.671852256498664
18787.5,-0.094198340151914,0.000890534230285902,327.01766459975,-0.0959502389065173,-0.0924464413973106,2021-06-09,0.615789204443171,0.609709637757014,0.621906170896768
18788.5,-0.105611481255614,0.0010571347373256,327.01766459975,-0.107691123976562,-0.103531838534667,2021-06-10,0.576850335096593,0.569924143732285,0.583828413673101
18789.5,-0.113866072868556,0.00121045360358333,327.01766459975,-0.116247331318264,-0.111484814418848,2021-06-11,0.549662952937774,0.541970622396,0.557422533724428
18790.5,-0.118962114990739,0.00133059922419467,327.01766459975,-0.12157972927716,-0.116344500704319,2021-06-12,0.533282634626501,0.524987792905333,0.541658154785186
18791.5,-0.120899607622164,0.00140901342496046,327.01766459975,-0.123671481830318,-0.11812773341401,2021-06-13,0.527135259139014,0.518417123909585,0.535943612095796
18792.5,-0.119678550762831,0.00144187808763671,327.01766459975,-0.122515077804817,-0.116842023720844,2021-06-14,0.531004346878047,0.522043316125882,0.540060017991465
18793.5,-0.115298944412739,0.00142771179018804,327.01766459975,-0.118107602880993,-0.112490285944485,2021-06-15,0.545026213032031,0.536007912966824,0.554137881698815
18794.5,-0.107760788571889,0.00136659992302775,327.01766459975,-0.110449225042685,-0.105072352101092,2021-06-16,0.569693024193534,0.560818150380244,0.578654352730722
18795.5,-0.0970640832402795,0.00126031405712238,327.01766459975,-0.0995434294035067,-0.0945847370770524,2021-06-17,0.605863701956675,0.597356931522307,0.614445090027072
18796.5,-0.0832088284179121,0.00111349468288383,327.01766459975,-0.0853993449436781,-0.081018311892146,2021-06-18,0.654782476715473,0.646891551441627,0.662732736225033
18797.5,-0.0661950241047874,0.000937335561494283,327.01766459975,-0.0680389925306839,-0.0643510556788909,2021-06-19,0.71810477068784,0.711066473251118,0.725186049839489
18798.5,-0.0460226703009034,0.00076064782892658,327.01766459975,-0.0475190507193859,-0.0445262898824209,2021-06-20,0.797929990048448,0.791829047635119,0.804059958104672
18799.5,-0.0227527609826639,0.000656835290464221,327.01766459975,-0.0240449167339081,-0.0214606052314196,2021-06-21,0.896572781756447,0.890907807766255,0.902260009544405
18800.5,0.000945511849535235,0.000710089823113679,327.01766459975,-0.000451408599406944,0.00234243229847741,2021-06-22,1.00445002276322,0.997879773132523,1.01104699565384
18801.5,0.0233675230817939,0.000854845285384513,327.01766459975,0.0216858332152933,0.0250492129482944,2021-06-23,1.11359477410074,1.10516607824379,1.12206316401768
18802.5,0.0445129901462559,0.00101365449558393,327.01766459975,0.0425188837009131,0.0465070965915988,2021-06-24,1.2229877118681,1.21239963143035,1.23363286638636
18803.5,0.0643819130429222,0.00115163851495736,327.01766459975,0.0621163582652476,0.0666474678205969,2021-06-25,1.33162213055869,1.31894518092847,1.34437426128142
18804.5,0.0829742917717917,0.0012547119569668,327.01766459975,0.0805059663104668,0.0854426172331166,2021-06-26,1.43851170825968,1.42402618406308,1.45308813250952
18805.5,0.100290126332864,0.00131688169354336,327.01766459975,0.0976994977860668,0.102880754879661,2021-06-27,1.54269868207488,1.52682369801865,1.5586754817459
18806.5,0.11632941672614,0.00133561296623751,327.01766459975,0.113701939182203,0.118956894270077,2021-06-28,1.64326126682319,1.62651781155952,1.66011104454597
18807.5,0.131092162951621,0.00131022748800313,327.01766459975,0.128514624855479,0.133669701047762,2021-06-29,1.73932037800578,1.72230483479913,1.75643963664898
18808.5,0.144578365009302,0.00124152935447745,327.01766459975,0.142135972953003,0.147020757065601,2021-06-30,1.830045709508,1.81340297593942,1.84678270410267
18809.5,0.156788022899189,0.00113227649617099,327.01766459975,0.154560557950568,0.159015487847809,2021-07-01,1.91466120804875,1.89904757778526,1.93035408959532
18810.5,0.167721136621279,0.00098900306303112,327.01766459975,0.165775525576247,0.16966674766631,2021-07-02,1.99244997950666,1.97846655290565,2.00649444726907
18811.5,0.177377706175572,0.000827325619022473,327.01766459975,0.175750154227174,0.17900525812397,2021-07-03,2.06275865657179,2.05080269132487,2.07475769168991
18812.5,0.18530947562526,0.00069333421783399,327.01766459975,0.183945517552186,0.186673433698334,2021-07-04,2.12164279536909,2.11144387050132,2.13187217268035
18813.5,0.190016466675729,0.000644894215471765,327.01766459975,0.188747801941109,0.191285131410349,2021-07-05,2.15707317148568,2.14748791885634,2.16668487436507
18814.5,0.191356678818149,0.000665769394416918,327.01766459975,0.190046947498156,0.192666410138143,2021-07-06,2.16722772285805,2.15730379115264,2.17717987651707
18815.5,0.189330112052522,0.000719922771823276,327.01766459975,0.187913847787236,0.190746376317808,2021-07-07,2.15188421465918,2.14120146737254,2.16259990585229
18816.5,0.183936766378846,0.000777852033679939,327.01766459975,0.182406541079553,0.185466991678139,2021-07-08,2.1113785323051,2.09997277540774,2.12282257417907
18817.5,0.175176641797122,0.000822276969700857,327.01766459975,0.173559021777401,0.176794261816844,2021-07-09,2.04659993132786,2.03477459249311,2.05846773623106
18818.5,0.16304973830735,0.000844210460629719,327.01766459975,0.161388969743602,0.164710506871098,2021-07-10,1.9589783403817,1.94716307417956,1.97083790351545
18819.5,0.14755605590953,0.000839288462194543,327.01766459975,0.145904970121172,0.149207141697888,2021-07-11,1.85046356346558,1.83912483633334,1.86184548130458
18820.5,0.128695594603663,0.000805932137584688,327.01766459975,0.127110128868476,0.13028106033885,2021-07-12,1.72349612114369,1.71307666288338,1.73395473556092
18821.5,0.106468354389747,0.000744883584457752,327.01766459975,0.10500298609782,0.107933722681673,2021-07-13,1.58096934828788,1.57183964614955,1.59013181742778
18822.5,0.0808743352677823,0.00066009529728741,327.01766459975,0.0795757662853569,0.0821729042502077,2021-07-14,1.42618221856406,1.4185907841354,1.43379876015141
18823.5,0.0519135372377696,0.000562179024376519,327.01766459975,0.050807593525361,0.0530194809501783,2021-07-15,1.26278218078758,1.25678506784718,1.26879698365303
18824.5,0.0197000491593962,0.000478203666660124,327.01766459975,0.0187593055253197,0.0206407927934726,2021-07-16,1.09526426182382,1.09059263563229,1.09994826049246
18825.5,-0.0119803805604999,0.000462051328610887,327.01766459975,-0.0128893485929767,-0.0110714125280231,2021-07-17,0.944669548404922,0.940550940802967,0.948799306288481
18826.5,-0.0409803571679197,0.000516272540161616,327.01766459975,-0.0419959915920504,-0.0399647227437891,2021-07-18,0.81870217328125,0.814491587600217,0.822926212465613
18827.5,-0.0672998663931948,0.000608335821700452,327.01766459975,-0.0684966118210212,-0.0661031209653683,2021-07-19,0.713882510668095,0.70932641798888,0.718456682139298
18828.5,-0.0909389082363259,0.000712736189970684,327.01766459975,-0.0923410347364712,-0.0895367817361806,2021-07-20,0.62719991119124,0.622275405752937,0.632148478404833
18829.5,-0.111897482697312,0.000815986929153443,327.01766459975,-0.113502728668034,-0.11029223672659,2021-07-21,0.556072983621232,0.550842594758164,0.561334017890907
18830.5,-0.130175589776154,0.000911468073545719,327.01766459975,-0.131968670523194,-0.128382509029114,2021-07-22,0.498312490023159,0.492856337390022,0.503805892014698
18831.5,-0.145773229472852,0.000995804850770198,327.01766459975,-0.147732221298839,-0.143814237646864,2021-07-23,0.452087236607324,0.44647755490768,0.457740359095744
18832.5,-0.158690401787404,0.00106716952174563,327.01766459975,-0.160789785384929,-0.156591018189879,2021-07-24,0.415893293379658,0.410186712603218,0.421648781060497
18833.5,-0.168927106719812,0.00112451809999593,327.01766459975,-0.171139309004591,-0.166714904435034,2021-07-25,0.388526888257858,0.382763853229833,0.394343353128504
18834.5,-0.176483344270076,0.00116723362525353,327.01766459975,-0.178779578446001,-0.174187110094152,2021-07-26,0.369061320791449,0.36326835332021,0.374911152741514
18835.5,-0.181359114438196,0.00119495084997739,327.01766459975,-0.183709875177865,-0.179008353698527,2021-07-27,0.356828223455354,0.351021263649925,0.362694303073088
18836.5,-0.183554417224171,0.00120746728418265,327.01766459975,-0.185929800852832,-0.181179033595509,2021-07-28,0.351403462248198,0.345591566455452,0.357275502615126
18837.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-07-29,0.351032172609666,0.345219968386277,0.35690459210703
18838.5,-0.183705436543459,0.00120832912700638,327.01766459975,-0.186082515627857,-0.18132835745906,2021-07-30,0.351032172609665,0.345219968386276,0.356904592107029
18839.5,-0.183705436543459,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-07-31,0.351032172609665,0.345219968386276,0.356904592107029
18840.5,-0.183705436543459,0.00120832912700637,327.01766459975,-0.186082515627857,-0.181328357459061,2021-08-01,0.351032172609664,0.345219968386275,0.356904592107028
18841.5,-0.183705436543459,0.00120832912700638,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-02,0.351032172609665,0.345219968386276,0.356904592107029
18842.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627856,-0.18132835745906,2021-08-03,0.351032172609666,0.345219968386278,0.35690459210703
18843.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-04,0.351032172609665,0.345219968386277,0.356904592107029
18844.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-05,0.351032172609665,0.345219968386277,0.356904592107029
18845.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-06,0.351032172609665,0.345219968386277,0.356904592107029
18846.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627856,-0.18132835745906,2021-08-07,0.351032172609666,0.345219968386278,0.35690459210703
18847.5,-0.183705436543458,0.00120832912700638,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-08,0.351032172609665,0.345219968386277,0.356904592107029
18848.5,-0.183705436543459,0.00120832912700638,327.01766459975,-0.186082515627857,-0.181328357459061,2021-08-09,0.351032172609663,0.345219968386275,0.356904592107028
18849.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627856,-0.18132835745906,2021-08-10,0.351032172609666,0.345219968386278,0.356904592107031
18850.5,-0.183705436543459,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-11,0.351032172609664,0.345219968386276,0.356904592107028
18851.5,-0.183705436543459,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-12,0.351032172609665,0.345219968386276,0.356904592107029
18852.5,-0.18370543654346,0.00120832912700638,327.01766459975,-0.186082515627858,-0.181328357459061,2021-08-13,0.351032172609663,0.345219968386274,0.356904592107027
18853.5,-0.18370543654346,0.00120832912700639,327.01766459975,-0.186082515627859,-0.181328357459062,2021-08-14,0.351032172609661,0.345219968386272,0.356904592107025
18854.5,-0.183705436543459,0.00120832912700639,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-15,0.351032172609664,0.345219968386276,0.356904592107029
18855.5,-0.183705436543459,0.00120832912700637,327.01766459975,-0.186082515627858,-0.181328357459061,2021-08-16,0.351032172609663,0.345219968386275,0.356904592107027
18856.5,-0.183705436543458,0.00120832912700636,327.01766459975,-0.186082515627856,-0.18132835745906,2021-08-17,0.351032172609666,0.345219968386278,0.356904592107031
18857.5,-0.18370543654346,0.00120832912700639,327.01766459975,-0.186082515627858,-0.181328357459062,2021-08-18,0.351032172609661,0.345219968386273,0.356904592107025
18858.5,-0.183705436543457,0.00120832912700636,327.01766459975,-0.186082515627856,-0.181328357459059,2021-08-19,0.351032172609668,0.345219968386279,0.356904592107032
18859.5,-0.183705436543459,0.00120832912700638,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-20,0.351032172609665,0.345219968386276,0.356904592107029
18860.5,-0.183705436543456,0.00120832912700636,327.01766459975,-0.186082515627855,-0.181328357459058,2021-08-21,0.351032172609671,0.345219968386282,0.356904592107035
18861.5,-0.183705436543458,0.00120832912700636,327.01766459975,-0.186082515627856,-0.18132835745906,2021-08-22,0.351032172609666,0.345219968386278,0.35690459210703
18862.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-23,0.351032172609666,0.345219968386277,0.35690459210703
18863.5,-0.183705436543459,0.00120832912700638,327.01766459975,-0.186082515627858,-0.181328357459061,2021-08-24,0.351032172609663,0.345219968386275,0.356904592107028
18864.5,-0.183705436543458,0.00120832912700637,327.01766459975,-0.186082515627856,-0.18132835745906,2021-08-25,0.351032172609666,0.345219968386278,0.35690459210703
18865.5,-0.183705436543458,0.00120832912700638,327.01766459975,-0.186082515627856,-0.181328357459059,2021-08-26,0.351032172609668,0.345219968386279,0.356904592107032
18866.5,-0.183705436543459,0.00120832912700639,327.01766459975,-0.186082515627857,-0.181328357459061,2021-08-27,0.351032172609664,0.345219968386275,0.356904592107028
18867.5,-0.183705436543459,0.00120832912700637,327.01766459975,-0.186082515627857,-0.18132835745906,2021-08-28,0.351032172609665,0.345219968386277,0.356904592107029
18868.5,-0.183705436543456,0.00120832912700637,327.01766459975,-0.186082515627855,-0.181328357459058,2021-08-29,0.35103217260967,0.345219968386281,0.356904592107034
18869.5,-0.183705436543458,0.00120832912700635,327.01766459975,-0.186082515627856,-0.181328357459059,2021-08-30,0.351032172609667,0.345219968386279,0.356904592107032
