"variant2","collection_date_num","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","variant"
"other",18835.5,0.00399317393874077,0.000845252410591099,NA,0.00233650965613655,0.00564983822134498,2021-07-27,"other"
"B.1.1.7 (alpha)",18836.5,0.00840775213964125,0.00103721349102376,NA,0.00637485105295562,0.0104406532263269,2021-07-28,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18836.5,0.001,3.4416902126866e-07,NA,0.001,0.001,2021-07-28,"B.1.351 (beta)"
"P.1 (gamma)",18836.5,0.001,4.27498998314508e-05,NA,0.001,0.001,2021-07-28,"P.1 (gamma)"
"C.37 (lambda)",18836.5,0.00118651108351916,0.00203130253270488,NA,0.001,0.00516779088932571,2021-07-28,"C.37 (lambda)"
"B.1.617.2 (delta)",18836.5,0.986595089501115,0.00256216894347617,NA,0.981573330649595,0.990001,2021-07-28,"B.1.617.2 (delta)"
"other",18836.5,0.00369858634626211,0.000798635579311808,NA,0.00213328937403869,0.00526388331848554,2021-07-28,"other"
"B.1.1.7 (alpha)",18837.5,0.00727005997850894,0.000922533788383313,NA,0.00546192697875635,0.00907819297826152,2021-07-29,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18837.5,0.001,2.82526432103062e-07,NA,0.001,0.001,2021-07-29,"B.1.351 (beta)"
"P.1 (gamma)",18837.5,0.001,3.74190019685766e-05,NA,0.001,0.001,2021-07-29,"P.1 (gamma)"
"C.37 (lambda)",18837.5,0.00115233900737569,0.0020422898281085,NA,0.001,0.00515515351646085,2021-07-29,"C.37 (lambda)"
"B.1.617.2 (delta)",18837.5,0.988056244214322,0.00249199152230261,NA,0.98317203058083,0.990001,2021-07-29,"B.1.617.2 (delta)"
"other",18837.5,0.00342502701008999,0.000754185769865926,NA,0.00194685006350016,0.00490320395667982,2021-07-29,"other"
"B.1.1.7 (alpha)",18838.5,0.00628518582674289,0.000819720797394282,NA,0.00467856258647164,0.00789180906701414,2021-07-30,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18838.5,0.001,2.31842278202942e-07,NA,0.001,0.001,2021-07-30,"B.1.351 (beta)"
"P.1 (gamma)",18838.5,0.001,3.27373583027778e-05,NA,0.001,0.001,2021-07-30,"P.1 (gamma)"
"C.37 (lambda)",18838.5,0.00111895021001763,0.00205074464578343,NA,0.001,0.0051383358572415,2021-07-30,"C.37 (lambda)"
"B.1.617.2 (delta)",18838.5,0.989341939350768,0.00243149569975309,NA,0.984576295350687,0.990001,2021-07-30,"B.1.617.2 (delta)"
"other",18838.5,0.00317113166614064,0.000711852880736613,NA,0.0017759256576058,0.00456633767467549,2021-07-30,"other"
"B.1.1.7 (alpha)",18839.5,0.00543288066229892,0.000727696221854974,NA,0.0040066222757773,0.00685913904882053,2021-07-31,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18839.5,0.001,1.9018846983516e-07,NA,0.001,0.001,2021-07-31,"B.1.351 (beta)"
"P.1 (gamma)",18839.5,0.001,2.86287999744506e-05,NA,0.001,0.001,2021-07-31,"P.1 (gamma)"
"C.37 (lambda)",18839.5,0.00108635852151452,0.00205680731038638,NA,0.001,0.00511762677301052,2021-07-31,"C.37 (lambda)"
"B.1.617.2 (delta)",18839.5,0.990474015741369,0.0023791602409935,NA,0.985810947355572,0.990001,2021-07-31,"B.1.617.2 (delta)"
"other",18839.5,0.00293559718416839,0.000671580026960645,NA,0.00161932451858908,0.00425186984974769,2021-07-31,"other"
"B.1.1.7 (alpha)",18840.5,0.00469550961271714,0.0006454500634381,NA,0.00343045073455937,0.0059605684908749,2021-08-01,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18840.5,0.001,1.55971106437833e-07,NA,0.001,0.001,2021-08-01,"B.1.351 (beta)"
"P.1 (gamma)",18840.5,0.001,2.50255176227564e-05,NA,0.001,0.001,2021-08-01,"P.1 (gamma)"
"C.37 (lambda)",18840.5,0.00105457170346787,0.00206061361066117,NA,0.001,0.0050933001664168,2021-08-01,"C.37 (lambda)"
"B.1.617.2 (delta)",18840.5,0.991471600978048,0.00233362072574141,NA,0.986897788402019,0.990001,2021-08-01,"B.1.617.2 (delta)"
"other",18840.5,0.00271718479676457,0.000633305149606784,NA,0.00147592951231153,0.00395844008121762,2021-08-01,"other"
"B.1.1.7 (alpha)",18841.5,0.00405773173762202,0.000572042988137357,NA,0.00293654808326412,0.00517891539197991,2021-08-02,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18841.5,0.001,1.27873865713482e-07,NA,0.001,0.001,2021-08-02,"B.1.351 (beta)"
"P.1 (gamma)",18841.5,0.001,2.18672659012255e-05,NA,0.001,0.001,2021-08-02,"P.1 (gamma)"
"C.37 (lambda)",18841.5,0.00102359246941142,0.002062294443823,NA,0.001,0.00506561530482156,2021-08-02,"C.37 (lambda)"
"B.1.617.2 (delta)",18841.5,0.992351432339816,0.00229367437174516,NA,0.987855913178933,0.990001,2021-08-02,"B.1.617.2 (delta)"
"other",18841.5,0.00251472163869373,0.000596962386050535,NA,0.00134469686190958,0.00368474641547787,2021-08-02,"other"
"B.1.1.7 (alpha)",18842.5,0.00350621462706986,0.000506606632410077,NA,0.00251328387321699,0.00449914538092273,2021-08-03,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18842.5,0.001,1.04810630919913e-07,NA,0.001,0.001,2021-08-03,"B.1.351 (beta)"
"P.1 (gamma)",18842.5,0.001,1.9100615715067e-05,NA,0.001,0.001,2021-08-03,"P.1 (gamma)"
"C.37 (lambda)",18842.5,0.001,0.002061975610543,NA,0.001,0.00503481728979363,2021-08-03,"C.37 (lambda)"
"B.1.617.2 (delta)",18842.5,0.993128145737724,0.00225827699140917,NA,0.988702004167447,0.990001,2021-08-03,"B.1.617.2 (delta)"
"other",18842.5,0.00232710098083584,0.000562483229298753,NA,0.0012246541095025,0.00342954785216918,2021-08-03,"other"
"B.1.1.7 (alpha)",18843.5,0.00302938120347395,0.00044834237876057,NA,0.00215064628836021,0.00390811611858768,2021-08-04,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18843.5,0.001,8.58859458439514e-08,NA,0.001,0.001,2021-08-04,"B.1.351 (beta)"
"P.1 (gamma)",18843.5,0.001,1.66782587201284e-05,NA,0.001,0.001,2021-08-04,"P.1 (gamma)"
"C.37 (lambda)",18843.5,0.001,0.00205977772379673,NA,0.001,0.00500113762012809,2021-08-04,"C.37 (lambda)"
"B.1.617.2 (delta)",18843.5,0.993814533015165,0.00222653428386896,NA,0.989450606008438,0.990001,2021-08-04,"B.1.617.2 (delta)"
"other",18843.5,0.00215328147174837,0.000529797502646977,NA,0.00111489744746103,0.00319166549603571,2021-08-04,"other"
"B.1.1.7 (alpha)",18844.5,0.00261718596421602,0.000396519027908689,NA,0.00184002295033016,0.00339434897810189,2021-08-05,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18844.5,0.001,7.03620744905775e-08,NA,0.001,0.001,2021-08-05,"B.1.351 (beta)"
"P.1 (gamma)",18844.5,0.001,1.45583659701514e-05,NA,0.001,0.001,2021-08-05,"P.1 (gamma)"
"C.37 (lambda)",18844.5,0.001,0.00205581620273457,NA,0.001,0.00496479480935426,2021-08-05,"C.37 (lambda)"
"B.1.617.2 (delta)",18844.5,0.994421770152103,0.00219768950079208,NA,0.990114377881349,0.990001,2021-08-05,"B.1.617.2 (delta)"
"other",18844.5,0.00199228563983344,0.000498834173704548,NA,0.00101458862511473,0.00296998265455215,2021-08-05,"other"
"B.1.1.7 (alpha)",18845.5,0.00226091788929236,0.000350469707591408,NA,0.00157400988474092,0.00294782589384381,2021-08-06,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18845.5,0.001,5.76316135953938e-08,NA,0.001,0.001,2021-08-06,"B.1.351 (beta)"
"P.1 (gamma)",18845.5,0.001,1.27040006743189e-05,NA,0.001,0.001,2021-08-06,"P.1 (gamma)"
"C.37 (lambda)",18845.5,0.001,0.00205020132907663,NA,0.001,0.00492599502920174,2021-08-06,"C.37 (lambda)"
"B.1.617.2 (delta)",18845.5,0.994959618984427,0.00217110919291226,NA,0.990704323159815,0.990001,2021-08-06,"B.1.617.2 (delta)"
"other",18845.5,0.00184319785902192,0.000469522029459123,NA,0.001,0.00276344412670995,2021-08-06,"other"
"B.1.1.7 (alpha)",18846.5,0.00195302731856502,0.000309588285272749,NA,0.00134624542939492,0.00255980920773512,2021-08-07,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18846.5,0.001,4.71947591931076e-08,NA,0.001,0.001,2021-08-07,"B.1.351 (beta)"
"P.1 (gamma)",18846.5,0.001,1.1082583671122e-05,NA,0.001,0.001,2021-08-07,"P.1 (gamma)"
"C.37 (lambda)",18846.5,0.001,0.00204303834855613,NA,0.001,0.00488493275848654,2021-08-07,"C.37 (lambda)"
"B.1.617.2 (delta)",18846.5,0.995436605009356,0.00214626834949737,NA,0.991229996343183,0.990001,2021-08-07,"B.1.617.2 (delta)"
"other",18846.5,0.00170516193946229,0.000441790231713227,NA,0.001,0.00257105488234182,2021-08-07,"other"
"B.1.1.7 (alpha)",18847.5,0.00168697424304145,0.000273325491956032,NA,0.00115126612275094,0.00222268236333197,2021-08-08,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18847.5,0.001,3.86404635534447e-08,NA,0.001,0.001,2021-08-08,"B.1.351 (beta)"
"P.1 (gamma)",18847.5,0.001,9.66540930649202e-06,NA,0.001,0.001,2021-08-08,"P.1 (gamma)"
"C.37 (lambda)",18847.5,0.001,0.00203442760393508,NA,0.001,0.00484179142299727,2021-08-08,"C.37 (lambda)"
"B.1.617.2 (delta)",18847.5,0.995860173739908,0.0021227358589732,NA,0.991699687907629,0.990001,2021-08-08,"B.1.617.2 (delta)"
"other",18847.5,0.00157737847068526,0.000415568769976418,NA,0.001,0.00239187829293865,2021-08-08,"other"
"B.1.1.7 (alpha)",18848.5,0.00145709562970681,0.000241184915300389,NA,0.001,0.00192980937730992,2021-08-09,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18848.5,0.001,3.16308365960991e-08,NA,0.001,0.001,2021-08-09,"B.1.351 (beta)"
"P.1 (gamma)",18848.5,0.001,8.42720881901168e-06,NA,0.001,0.001,2021-08-09,"P.1 (gamma)"
"C.37 (lambda)",18848.5,0.001,0.00202446468926302,NA,0.001,0.00479674401655917,2021-08-09,"C.37 (lambda)"
"B.1.617.2 (delta)",18848.5,0.996236827921468,0.00210016088819616,NA,0.992120588218864,0.990001,2021-08-09,"B.1.617.2 (delta)"
"other",18848.5,0.00145910201696043,0.000390788826801512,NA,0.001,0.00222503404305205,2021-08-09,"other"
"B.1.1.7 (alpha)",18849.5,0.00125848959230886,0.000212718980661041,NA,0.001,0.00167541113323257,2021-08-10,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18849.5,0.001,2.58882476854883e-08,NA,0.001,0.001,2021-08-10,"B.1.351 (beta)"
"P.1 (gamma)",18849.5,0.001,7.34575799925362e-06,NA,0.001,0.001,2021-08-10,"P.1 (gamma)"
"C.37 (lambda)",18849.5,0.001,0.0020132406175247,NA,0.001,0.00474995369689387,2021-08-10,"C.37 (lambda)"
"B.1.617.2 (delta)",18849.5,0.996572247750431,0.00207826051710133,NA,0.992498931986421,0.990001,2021-08-10,"B.1.617.2 (delta)"
"other",18849.5,0.0013496382420536,0.000367383068637413,NA,0.001,0.00206969582511274,2021-08-10,"other"
"B.1.1.7 (alpha)",18850.5,0.00108691441889933,0.000187525007034002,NA,0.001,0.00145445667888659,2021-08-11,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18850.5,0.001,2.11846710012764e-08,NA,0.001,0.001,2021-08-11,"B.1.351 (beta)"
"P.1 (gamma)",18850.5,0.001,6.40152573821696e-06,NA,0.001,0.001,2021-08-11,"P.1 (gamma)"
"C.37 (lambda)",18850.5,0.001,0.00200084199576983,NA,0.001,0.00470157435245386,2021-08-11,"C.37 (lambda)"
"B.1.617.2 (delta)",18850.5,0.996871396051824,0.00205680877446215,NA,0.992840124930792,0.990001,2021-08-11,"B.1.617.2 (delta)"
"other",18850.5,0.0012483410224407,0.000345285873532129,NA,0.001,0.00192508889893412,2021-08-11,"other"
"B.1.1.7 (alpha)",18851.5,0.001,0.000165241399817973,NA,0.001,0.00126256785494053,2021-08-12,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18851.5,0.001,1.73328920818356e-08,NA,0.001,0.001,2021-08-12,"B.1.351 (beta)"
"P.1 (gamma)",18851.5,0.001,5.57736006028101e-06,NA,0.001,0.001,2021-08-12,"P.1 (gamma)"
"C.37 (lambda)",18851.5,0.001,0.00198735120332043,NA,0.001,0.00465175113825431,2021-08-12,"C.37 (lambda)"
"B.1.617.2 (delta)",18851.5,0.997138610189061,0.0020356270901646,NA,0.993148854406385,0.990001,2021-08-12,"B.1.617.2 (delta)"
"other",18851.5,0.00115460959347684,0.0003244335054841,NA,0.001,0.00179048757960375,2021-08-12,"other"
"B.1.1.7 (alpha)",18852.5,0.001,0.000145544022661754,NA,0.001,0.00109593573155914,2021-08-13,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18852.5,0.001,1.41792562215851e-08,NA,0.001,0.001,2021-08-13,"B.1.351 (beta)"
"P.1 (gamma)",18852.5,0.001,4.85820830970072e-06,NA,0.001,0.001,2021-08-13,"P.1 (gamma)"
"C.37 (lambda)",18852.5,0.001,0.00197284656983224,NA,0.001,0.00460062098007375,2021-08-13,"C.37 (lambda)"
"B.1.617.2 (delta)",18852.5,0.997377682300628,0.00201457609719083,NA,0.993429185706019,0.990001,2021-08-13,"B.1.617.2 (delta)"
"other",18852.5,0.00106788576140809,0.000304764243868062,NA,0.001,0.00166521270316507,2021-08-13,"other"
"B.1.1.7 (alpha)",18853.5,0.001,0.000128142775414936,NA,0.001,0.001,2021-08-14,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18853.5,0.001,1.15976926580831e-08,NA,0.001,0.001,2021-08-14,"B.1.351 (beta)"
"P.1 (gamma)",18853.5,0.001,4.23086829634834e-06,NA,0.001,0.001,2021-08-14,"P.1 (gamma)"
"C.37 (lambda)",18853.5,0.001,0.00195740255088519,NA,0.001,0.00454831304732123,2021-08-14,"C.37 (lambda)"
"B.1.617.2 (delta)",18853.5,0.99759192928948,0.00199354867002505,NA,0.993684645694803,0.990001,2021-08-14,"B.1.617.2 (delta)"
"other",18853.5,0.001,0.000286218475169536,NA,0.001,0.00154862910794803,2021-08-14,"other"
"B.1.1.7 (alpha)",18854.5,0.001,0.000112778393520192,NA,0.001,0.001,2021-08-15,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18854.5,0.001,9.48479327620806e-09,NA,0.001,0.001,2021-08-15,"B.1.351 (beta)"
"P.1 (gamma)",18854.5,0.001,3.68376738354969e-06,NA,0.001,0.001,2021-08-15,"P.1 (gamma)"
"C.37 (lambda)",18854.5,0.001,0.00194108989947496,NA,0.001,0.00449494919551007,2021-08-15,"C.37 (lambda)"
"B.1.617.2 (delta)",18854.5,0.997784253833524,0.00197246406463198,NA,0.993918295306046,0.990001,2021-08-15,"B.1.617.2 (delta)"
"other",18854.5,0.001,0.000268738753218401,NA,0.001,0.00144014316010577,2021-08-15,"other"
"B.1.1.7 (alpha)",18855.5,0.001,9.9219475350779e-05,NA,0.001,0.001,2021-08-16,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18855.5,0.001,7.75576211099971e-09,NA,0.001,0.001,2021-08-16,"B.1.351 (beta)"
"P.1 (gamma)",18855.5,0.001,3.20676670156444e-06,NA,0.001,0.001,2021-08-16,"P.1 (gamma)"
"C.37 (lambda)",18855.5,0.001,0.00192397583230135,NA,0.001,0.0044406443796842,2021-08-16,"C.37 (lambda)"
"B.1.617.2 (delta)",18855.5,0.997957197540927,0.00195126302005887,NA,0.994132792297247,0.990001,2021-08-16,"B.1.617.2 (delta)"
"other",18855.5,0.001,0.000252269833207014,NA,0.001,0.00133920034446246,2021-08-16,"other"
"B.1.1.7 (alpha)",18856.5,0.001,8.72597374415592e-05,NA,0.001,0.001,2021-08-17,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18856.5,0.001,6.3410833319331e-09,NA,0.001,0.001,2021-08-17,"B.1.351 (beta)"
"P.1 (gamma)",18856.5,0.001,2.79098788222229e-06,NA,0.001,0.001,2021-08-17,"P.1 (gamma)"
"C.37 (lambda)",18856.5,0.001,0.00190612419015369,NA,0.001,0.00438550704040279,2021-08-17,"C.37 (lambda)"
"B.1.617.2 (delta)",18856.5,0.998112987242405,0.00192990368668977,NA,0.994330445522862,0.990001,2021-08-17,"B.1.617.2 (delta)"
"other",18856.5,0.001,0.000236758683998537,NA,0.001,0.0012452829358397,2021-08-17,"other"
"B.1.1.7 (alpha)",18857.5,0.001,7.67154927950344e-05,NA,0.001,0.001,2021-08-18,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18857.5,0.001,5.18378158637304e-09,NA,0.001,0.001,2021-08-18,"B.1.351 (beta)"
"P.1 (gamma)",18857.5,0.001,2.42865992449993e-06,NA,0.001,0.001,2021-08-18,"P.1 (gamma)"
"C.37 (lambda)",18857.5,0.001,0.00188759559198394,NA,0.001,0.00432963946400299,2021-08-18,"C.37 (lambda)"
"B.1.617.2 (delta)",18857.5,0.998253575294021,0.00190835825685697,NA,0.994513261840982,0.990001,2021-08-18,"B.1.617.2 (delta)"
"other",18857.5,0.001,0.000222154482559261,NA,0.001,0.00115790776132219,2021-08-18,"other"
"B.1.1.7 (alpha)",18858.5,0.001,6.74233440850742e-05,NA,0.001,0.001,2021-08-19,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18858.5,0.001,4.2371703876393e-09,NA,0.001,0.001,2021-08-19,"B.1.351 (beta)"
"P.1 (gamma)",18858.5,0.001,2.11298401121191e-06,NA,0.001,0.001,2021-08-19,"P.1 (gamma)"
"C.37 (lambda)",18858.5,0.001,0.00186844758248184,NA,0.001,0.00427313811891121,2021-08-19,"C.37 (lambda)"
"B.1.617.2 (delta)",18858.5,0.998380674657682,0.00188661018681377,NA,0.994682986638661,0.990001,2021-08-19,"B.1.617.2 (delta)"
"other",18858.5,0.001,0.000208408593770771,NA,0.001,0.00107662406021244,2021-08-19,"other"
"B.1.1.7 (alpha)",18859.5,0.001,5.92380813173079e-05,NA,0.001,0.001,2021-08-20,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18859.5,0.001,3.46300235630666e-09,NA,0.001,0.001,2021-08-20,"B.1.351 (beta)"
"P.1 (gamma)",18859.5,0.001,1.83801429924672e-06,NA,0.001,0.001,2021-08-20,"P.1 (gamma)"
"C.37 (lambda)",18859.5,0.001,0.00184873477312809,NA,0.001,0.00421609396975958,2021-08-20,"C.37 (lambda)"
"B.1.617.2 (delta)",18859.5,0.99849578943176,0.00186465191313434,NA,0.994841138838313,0.990001,2021-08-20,"B.1.617.2 (delta)"
"other",18859.5,0.001,0.000195474538385,NA,0.001,0.00100101144552802,2021-08-20,"other"
"B.1.1.7 (alpha)",18860.5,0.001,5.20307720786343e-05,NA,0.001,0.001,2021-08-21,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18860.5,0.001,2.82995016133796e-09,NA,0.001,0.001,2021-08-21,"B.1.351 (beta)"
"P.1 (gamma)",18860.5,0.001,1.59855289716225e-06,NA,0.001,0.001,2021-08-21,"P.1 (gamma)"
"C.37 (lambda)",18860.5,0.001,0.00182850897680615,NA,0.001,0.00415859277098962,2021-08-21,"C.37 (lambda)"
"B.1.617.2 (delta)",18860.5,0.998600241420225,0.00184248298024714,NA,0.994989041136812,0.990001,2021-08-21,"B.1.617.2 (delta)"
"other",18860.5,0.001,0.000183307951461789,NA,0.001,0.001,2021-08-21,"other"
"B.1.1.7 (alpha)",18861.5,0.001,4.56870317257393e-05,NA,0.001,0.001,2021-08-22,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18861.5,0.001,2.31235946870922e-09,NA,0.001,0.001,2021-08-22,"B.1.351 (beta)"
"P.1 (gamma)",18861.5,0.001,1.39005742289728e-06,NA,0.001,0.001,2021-08-22,"P.1 (gamma)"
"C.37 (lambda)",18861.5,0.001,0.00180781933614359,NA,0.001,0.00410071534156349,2021-08-22,"C.37 (lambda)"
"B.1.617.2 (delta)",18861.5,0.998695193254366,0.00182010850839901,NA,0.995127846129949,0.990001,2021-08-22,"B.1.617.2 (delta)"
"other",18861.5,0.001,0.000171866533268854,NA,0.001,0.001,2021-08-22,"other"
"B.1.1.7 (alpha)",18862.5,0.001,4.01054605582921e-05,NA,0.001,0.001,2021-08-23,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18862.5,0.001,1.88922551857456e-09,NA,0.001,0.001,2021-08-23,"B.1.351 (beta)"
"P.1 (gamma)",18862.5,0.001,1.20855970000931e-06,NA,0.001,0.001,2021-08-23,"P.1 (gamma)"
"C.37 (lambda)",18862.5,0.001,0.00178671244579527,NA,0.001,0.00404253782228383,2021-08-23,"C.37 (lambda)"
"B.1.617.2 (delta)",18862.5,0.998781668515706,0.00179753794258908,NA,0.995258558887387,0.990001,2021-08-23,"B.1.617.2 (delta)"
"other",18862.5,0.001,0.000161109994314166,NA,0.001,0.001,2021-08-23,"other"
"B.1.1.7 (alpha)",18863.5,0.001,3.51962350752513e-05,NA,0.001,0.001,2021-08-24,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18863.5,0.001,1.54335347885015e-09,NA,0.001,0.001,2021-08-24,"B.1.351 (beta)"
"P.1 (gamma)",18863.5,0.001,1.05059430304913e-06,NA,0.001,0.001,2021-08-24,"P.1 (gamma)"
"C.37 (lambda)",18863.5,0.001,0.00176523246892,NA,0.001,0.0039841319171294,2021-08-24,"C.37 (lambda)"
"B.1.617.2 (delta)",18863.5,0.998860569251174,0.00177478403283047,NA,0.99538205646649,0.990001,2021-08-24,"B.1.617.2 (delta)"
"other",18863.5,0.001,0.000150999995922083,NA,0.001,0.001,2021-08-24,"other"
"B.1.1.7 (alpha)",18864.5,0.001,3.08798407196408e-05,NA,0.001,0.001,2021-08-25,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18864.5,0.001,1.26066976621617e-09,NA,0.001,0.001,2021-08-25,"B.1.351 (beta)"
"P.1 (gamma)",18864.5,0.001,9.13135801612127e-07,NA,0.001,0.001,2021-08-25,"P.1 (gamma)"
"C.37 (lambda)",18864.5,0.001,0.00174342124811313,NA,0.001,0.00392556511989079,2021-08-25,"C.37 (lambda)"
"B.1.617.2 (delta)",18864.5,0.998932691221174,0.00175186200450946,NA,0.995499104786451,0.990001,2021-08-25,"B.1.617.2 (delta)"
"other",18864.5,0.001,0.000141500087537094,NA,0.001,0.001,2021-08-25,"other"
"B.1.1.7 (alpha)",18865.5,0.001,2.70859340046272e-05,NA,0.001,0.001,2021-08-26,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18865.5,0.001,1.02965733822644e-09,NA,0.001,0.001,2021-08-26,"B.1.351 (beta)"
"P.1 (gamma)",18865.5,0.001,7.93543678751367e-07,NA,0.001,0.001,2021-08-26,"P.1 (gamma)"
"C.37 (lambda)",18865.5,0.001,0.00172131841107293,NA,0.001,0.00386690092729983,2021-08-26,"C.37 (lambda)"
"B.1.617.2 (delta)",18865.5,0.998998737176981,0.00172878888475546,NA,0.995610373225987,0.990001,2021-08-26,"B.1.617.2 (delta)"
"other",18865.5,0.001,0.000132575641751541,NA,0.001,0.001,2021-08-26,"other"
"B.1.1.7 (alpha)",18866.5,0.001,2.37523225204018e-05,NA,0.001,0.001,2021-08-27,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18866.5,0.001,8.40892753822172e-10,NA,0.001,0.001,2021-08-27,"B.1.351 (beta)"
"P.1 (gamma)",18866.5,0.001,6.89514013463727e-07,NA,0.001,0.001,2021-08-27,"P.1 (gamma)"
"C.37 (lambda)",18866.5,0.001,0.00169896147126931,NA,0.001,0.00380819903972412,2021-08-27,"C.37 (lambda)"
"B.1.617.2 (delta)",18866.5,0.999059328425352,0.00170558295671896,NA,0.995716447257537,0.990001,2021-08-27,"B.1.617.2 (delta)"
"other",18866.5,0.001,0.000124193787890475,NA,0.001,0.001,2021-08-27,"other"
"B.1.1.7 (alpha)",18867.5,0.001,2.08240520020184e-05,NA,0.001,0.001,2021-08-28,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18867.5,0.001,6.86666750051649e-10,NA,0.001,0.001,2021-08-28,"B.1.351 (beta)"
"P.1 (gamma)",18867.5,0.001,5.99037119643506e-07,NA,0.001,0.001,2021-08-28,"P.1 (gamma)"
"C.37 (lambda)",18867.5,0.001,0.00167638592388213,NA,0.001,0.00374951555041036,2021-08-28,"C.37 (lambda)"
"B.1.617.2 (delta)",18867.5,0.999115014904519,0.0016822633186523,NA,0.995817839387448,0.990001,2021-08-28,"B.1.617.2 (delta)"
"other",18867.5,0.001,0.000116323344849042,NA,0.001,0.001,2021-08-28,"other"
"B.1.1.7 (alpha)",18868.5,0.001,1.82525903584162e-05,NA,0.001,0.001,2021-08-29,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18868.5,0.001,5.60673336495226e-10,NA,0.001,0.001,2021-08-29,"B.1.351 (beta)"
"P.1 (gamma)",18868.5,0.001,5.20360426058505e-07,NA,0.001,0.001,2021-08-29,"P.1 (gamma)"
"C.37 (lambda)",18868.5,0.001,0.00165362533726687,NA,0.001,0.00369090312416697,2021-08-29,"C.37 (lambda)"
"B.1.617.2 (delta)",18868.5,0.999166283966406,0.00165884952882371,NA,0.99591499863414,0.990001,2021-08-29,"B.1.617.2 (delta)"
"other",18868.5,0.001,0.000108934753759995,NA,0.001,0.001,2021-08-29,"other"
"B.1.1.7 (alpha)",18869.5,0.001,1.59950992964447e-05,NA,0.001,0.001,2021-08-30,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18869.5,0.001,4.5775508720117e-10,NA,0.001,0.001,2021-08-30,"B.1.351 (beta)"
