Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,Is_subvariant_of,Sample_size,Variant_cases
4,2023-04-14T15:20:27Z,2021-01-25,P.1,Gamma,DEV,"","",876,1
4,2023-04-14T15:20:27Z,2021-01-25,B.1.1.7,Alpha,DEV,"","",876,225
4,2023-04-14T15:20:27Z,2021-01-25,B.1.621,Mu,DEV,"","",876,0
4,2023-04-14T15:20:27Z,2021-01-25,C.37,Lambda,DEV,"","",876,0
4,2023-04-14T15:20:27Z,2021-01-25,BA.2+S:L452X,Omicron,DEV,"",BA.2,876,0
4,2023-04-14T15:20:27Z,2021-01-25,XAK,Omicron,DEV,"",Recombinants,876,0
4,2023-04-14T15:20:27Z,2021-01-25,XBF,Omicron,"",VUM,Recombinants,876,0
4,2023-04-14T15:20:27Z,2021-01-25,XBB.1.9,Omicron,VOI,VUM,XBB,876,0
4,2023-04-14T15:20:27Z,2021-02-01,Recombinants,Recombinants,"","","",867,0
4,2023-04-14T15:20:27Z,2021-02-01,B.1.1.529,Omicron,"",VOC,"",867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.2,Omicron,VOC,"",B.1.1.529,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.4,Omicron,VOC,VUM,B.1.1.529,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.5,Omicron,VOC,VUM,B.1.1.529,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.2.75,Omicron,VOI,VUM,BA.2,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BQ.1,Omicron,VOI,VUM,BA.5,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XBB,Omicron,VOI,VUM,Recombinants,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XBB.1.5,Omicron,VOI,VUM,XBB,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.2.3.20,Omicron,DEV,VUM,BA.2,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BF.7,Omicron,DEV,VUM,BA.5,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XBC,Omicron,VUM,"",Recombinants,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BN.1,Omicron,VUM,"",BA.2.75,867,0
4,2023-04-14T15:20:27Z,2021-02-01,CH.1.1,Omicron,VUM,"",BA.2.75,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XAY,Omicron,VUM,"",Recombinants,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BQ.1.1,Omicron,"",VUM,BQ.1,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.4.6,Omicron,"",VUM,BA.4,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.3,Omicron,DEV,"",B.1.1.529,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.1,Omicron,DEV,"",B.1.1.529,867,0
4,2023-04-14T15:20:27Z,2021-02-01,B.1.617.2,Delta,DEV,"","",867,0
4,2023-04-14T15:20:27Z,2021-02-01,B.1.351,Beta,DEV,"","",867,20
4,2023-04-14T15:20:27Z,2021-02-01,P.1,Gamma,DEV,"","",867,0
4,2023-04-14T15:20:27Z,2021-02-01,B.1.1.7,Alpha,DEV,"","",867,277
4,2023-04-14T15:20:27Z,2021-02-01,B.1.621,Mu,DEV,"","",867,0
4,2023-04-14T15:20:27Z,2021-02-01,C.37,Lambda,DEV,"","",867,0
4,2023-04-14T15:20:27Z,2021-02-01,BA.2+S:L452X,Omicron,DEV,"",BA.2,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XAK,Omicron,DEV,"",Recombinants,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XBF,Omicron,"",VUM,Recombinants,867,0
4,2023-04-14T15:20:27Z,2021-02-01,XBB.1.9,Omicron,VOI,VUM,XBB,867,0
4,2023-04-14T15:20:27Z,2021-02-08,Recombinants,Recombinants,"","","",947,0
4,2023-04-14T15:20:27Z,2021-02-08,B.1.1.529,Omicron,"",VOC,"",947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.2,Omicron,VOC,"",B.1.1.529,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.4,Omicron,VOC,VUM,B.1.1.529,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.5,Omicron,VOC,VUM,B.1.1.529,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.2.75,Omicron,VOI,VUM,BA.2,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BQ.1,Omicron,VOI,VUM,BA.5,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XBB,Omicron,VOI,VUM,Recombinants,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XBB.1.5,Omicron,VOI,VUM,XBB,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.2.3.20,Omicron,DEV,VUM,BA.2,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BF.7,Omicron,DEV,VUM,BA.5,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XBC,Omicron,VUM,"",Recombinants,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BN.1,Omicron,VUM,"",BA.2.75,947,0
4,2023-04-14T15:20:27Z,2021-02-08,CH.1.1,Omicron,VUM,"",BA.2.75,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XAY,Omicron,VUM,"",Recombinants,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BQ.1.1,Omicron,"",VUM,BQ.1,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.4.6,Omicron,"",VUM,BA.4,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.3,Omicron,DEV,"",B.1.1.529,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.1,Omicron,DEV,"",B.1.1.529,947,0
4,2023-04-14T15:20:27Z,2021-02-08,B.1.617.2,Delta,DEV,"","",947,0
4,2023-04-14T15:20:27Z,2021-02-08,B.1.351,Beta,DEV,"","",947,34
4,2023-04-14T15:20:27Z,2021-02-08,P.1,Gamma,DEV,"","",947,0
4,2023-04-14T15:20:27Z,2021-02-08,B.1.1.7,Alpha,DEV,"","",947,371
4,2023-04-14T15:20:27Z,2021-02-08,B.1.621,Mu,DEV,"","",947,0
4,2023-04-14T15:20:27Z,2021-02-08,C.37,Lambda,DEV,"","",947,0
4,2023-04-14T15:20:27Z,2021-02-08,BA.2+S:L452X,Omicron,DEV,"",BA.2,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XAK,Omicron,DEV,"",Recombinants,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XBF,Omicron,"",VUM,Recombinants,947,0
4,2023-04-14T15:20:27Z,2021-02-08,XBB.1.9,Omicron,VOI,VUM,XBB,947,0
4,2023-04-14T15:20:27Z,2021-02-15,Recombinants,Recombinants,"","","",1048,0
4,2023-04-14T15:20:27Z,2021-02-15,B.1.1.529,Omicron,"",VOC,"",1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.2,Omicron,VOC,"",B.1.1.529,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.4,Omicron,VOC,VUM,B.1.1.529,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.5,Omicron,VOC,VUM,B.1.1.529,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.2.75,Omicron,VOI,VUM,BA.2,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BQ.1,Omicron,VOI,VUM,BA.5,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XBB,Omicron,VOI,VUM,Recombinants,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XBB.1.5,Omicron,VOI,VUM,XBB,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.2.3.20,Omicron,DEV,VUM,BA.2,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BF.7,Omicron,DEV,VUM,BA.5,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XBC,Omicron,VUM,"",Recombinants,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BN.1,Omicron,VUM,"",BA.2.75,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,CH.1.1,Omicron,VUM,"",BA.2.75,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XAY,Omicron,VUM,"",Recombinants,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BQ.1.1,Omicron,"",VUM,BQ.1,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.4.6,Omicron,"",VUM,BA.4,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.3,Omicron,DEV,"",B.1.1.529,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.1,Omicron,DEV,"",B.1.1.529,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,B.1.617.2,Delta,DEV,"","",1048,0
4,2023-04-14T15:20:27Z,2021-02-15,B.1.351,Beta,DEV,"","",1048,32
4,2023-04-14T15:20:27Z,2021-02-15,P.1,Gamma,DEV,"","",1048,1
4,2023-04-14T15:20:27Z,2021-02-15,B.1.1.7,Alpha,DEV,"","",1048,647
4,2023-04-14T15:20:27Z,2021-02-15,B.1.621,Mu,DEV,"","",1048,0
4,2023-04-14T15:20:27Z,2021-02-15,C.37,Lambda,DEV,"","",1048,0
4,2023-04-14T15:20:27Z,2021-02-15,BA.2+S:L452X,Omicron,DEV,"",BA.2,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XAK,Omicron,DEV,"",Recombinants,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XBF,Omicron,"",VUM,Recombinants,1048,0
4,2023-04-14T15:20:27Z,2021-02-15,XBB.1.9,Omicron,VOI,VUM,XBB,1048,0
4,2023-04-14T15:20:27Z,2021-02-22,Recombinants,Recombinants,"","","",1037,0
4,2023-04-14T15:20:27Z,2021-02-22,B.1.1.529,Omicron,"",VOC,"",1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.2,Omicron,VOC,"",B.1.1.529,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.4,Omicron,VOC,VUM,B.1.1.529,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.5,Omicron,VOC,VUM,B.1.1.529,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.2.75,Omicron,VOI,VUM,BA.2,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BQ.1,Omicron,VOI,VUM,BA.5,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XBB,Omicron,VOI,VUM,Recombinants,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XBB.1.5,Omicron,VOI,VUM,XBB,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.2.3.20,Omicron,DEV,VUM,BA.2,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BF.7,Omicron,DEV,VUM,BA.5,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XBC,Omicron,VUM,"",Recombinants,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BN.1,Omicron,VUM,"",BA.2.75,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,CH.1.1,Omicron,VUM,"",BA.2.75,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XAY,Omicron,VUM,"",Recombinants,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BQ.1.1,Omicron,"",VUM,BQ.1,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.4.6,Omicron,"",VUM,BA.4,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.3,Omicron,DEV,"",B.1.1.529,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.1,Omicron,DEV,"",B.1.1.529,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,B.1.617.2,Delta,DEV,"","",1037,0
4,2023-04-14T15:20:27Z,2021-02-22,B.1.351,Beta,DEV,"","",1037,19
4,2023-04-14T15:20:27Z,2021-02-22,P.1,Gamma,DEV,"","",1037,3
4,2023-04-14T15:20:27Z,2021-02-22,B.1.1.7,Alpha,DEV,"","",1037,794
4,2023-04-14T15:20:27Z,2021-02-22,B.1.621,Mu,DEV,"","",1037,0
4,2023-04-14T15:20:27Z,2021-02-22,C.37,Lambda,DEV,"","",1037,0
4,2023-04-14T15:20:27Z,2021-02-22,BA.2+S:L452X,Omicron,DEV,"",BA.2,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XAK,Omicron,DEV,"",Recombinants,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XBF,Omicron,"",VUM,Recombinants,1037,0
4,2023-04-14T15:20:27Z,2021-02-22,XBB.1.9,Omicron,VOI,VUM,XBB,1037,0
4,2023-04-14T15:20:27Z,2021-03-01,Recombinants,Recombinants,"","","",1515,0
4,2023-04-14T15:20:27Z,2021-03-01,B.1.1.529,Omicron,"",VOC,"",1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.2,Omicron,VOC,"",B.1.1.529,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.4,Omicron,VOC,VUM,B.1.1.529,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.5,Omicron,VOC,VUM,B.1.1.529,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.2.75,Omicron,VOI,VUM,BA.2,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BQ.1,Omicron,VOI,VUM,BA.5,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XBB,Omicron,VOI,VUM,Recombinants,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XBB.1.5,Omicron,VOI,VUM,XBB,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.2.3.20,Omicron,DEV,VUM,BA.2,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BF.7,Omicron,DEV,VUM,BA.5,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XBC,Omicron,VUM,"",Recombinants,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BN.1,Omicron,VUM,"",BA.2.75,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,CH.1.1,Omicron,VUM,"",BA.2.75,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XAY,Omicron,VUM,"",Recombinants,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BQ.1.1,Omicron,"",VUM,BQ.1,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.4.6,Omicron,"",VUM,BA.4,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.3,Omicron,DEV,"",B.1.1.529,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.1,Omicron,DEV,"",B.1.1.529,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,B.1.617.2,Delta,DEV,"","",1515,0
4,2023-04-14T15:20:27Z,2021-03-01,B.1.351,Beta,DEV,"","",1515,24
4,2023-04-14T15:20:27Z,2021-03-01,P.1,Gamma,DEV,"","",1515,10
4,2023-04-14T15:20:27Z,2021-03-01,B.1.1.7,Alpha,DEV,"","",1515,1271
4,2023-04-14T15:20:27Z,2021-03-01,B.1.621,Mu,DEV,"","",1515,0
4,2023-04-14T15:20:27Z,2021-03-01,C.37,Lambda,DEV,"","",1515,0
4,2023-04-14T15:20:27Z,2021-03-01,BA.2+S:L452X,Omicron,DEV,"",BA.2,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XAK,Omicron,DEV,"",Recombinants,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XBF,Omicron,"",VUM,Recombinants,1515,0
4,2023-04-14T15:20:27Z,2021-03-01,XBB.1.9,Omicron,VOI,VUM,XBB,1515,0
4,2023-04-14T15:20:27Z,2021-03-08,Recombinants,Recombinants,"","","",1974,0
4,2023-04-14T15:20:27Z,2021-03-08,B.1.1.529,Omicron,"",VOC,"",1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.2,Omicron,VOC,"",B.1.1.529,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.4,Omicron,VOC,VUM,B.1.1.529,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.5,Omicron,VOC,VUM,B.1.1.529,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.2.75,Omicron,VOI,VUM,BA.2,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BQ.1,Omicron,VOI,VUM,BA.5,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XBB,Omicron,VOI,VUM,Recombinants,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XBB.1.5,Omicron,VOI,VUM,XBB,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.2.3.20,Omicron,DEV,VUM,BA.2,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BF.7,Omicron,DEV,VUM,BA.5,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XBC,Omicron,VUM,"",Recombinants,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BN.1,Omicron,VUM,"",BA.2.75,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,CH.1.1,Omicron,VUM,"",BA.2.75,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XAY,Omicron,VUM,"",Recombinants,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BQ.1.1,Omicron,"",VUM,BQ.1,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.4.6,Omicron,"",VUM,BA.4,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.3,Omicron,DEV,"",B.1.1.529,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.1,Omicron,DEV,"",B.1.1.529,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,B.1.617.2,Delta,DEV,"","",1974,0
4,2023-04-14T15:20:27Z,2021-03-08,B.1.351,Beta,DEV,"","",1974,56
4,2023-04-14T15:20:27Z,2021-03-08,P.1,Gamma,DEV,"","",1974,13
4,2023-04-14T15:20:27Z,2021-03-08,B.1.1.7,Alpha,DEV,"","",1974,1729
4,2023-04-14T15:20:27Z,2021-03-08,B.1.621,Mu,DEV,"","",1974,0
4,2023-04-14T15:20:27Z,2021-03-08,C.37,Lambda,DEV,"","",1974,0
4,2023-04-14T15:20:27Z,2021-03-08,BA.2+S:L452X,Omicron,DEV,"",BA.2,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XAK,Omicron,DEV,"",Recombinants,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XBF,Omicron,"",VUM,Recombinants,1974,0
4,2023-04-14T15:20:27Z,2021-03-08,XBB.1.9,Omicron,VOI,VUM,XBB,1974,0
4,2023-04-14T15:20:27Z,2021-03-15,Recombinants,Recombinants,"","","",1563,0
4,2023-04-14T15:20:27Z,2021-03-15,B.1.1.529,Omicron,"",VOC,"",1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.2,Omicron,VOC,"",B.1.1.529,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.4,Omicron,VOC,VUM,B.1.1.529,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.5,Omicron,VOC,VUM,B.1.1.529,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.2.75,Omicron,VOI,VUM,BA.2,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BQ.1,Omicron,VOI,VUM,BA.5,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XBB,Omicron,VOI,VUM,Recombinants,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XBB.1.5,Omicron,VOI,VUM,XBB,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.2.3.20,Omicron,DEV,VUM,BA.2,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BF.7,Omicron,DEV,VUM,BA.5,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XBC,Omicron,VUM,"",Recombinants,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BN.1,Omicron,VUM,"",BA.2.75,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,CH.1.1,Omicron,VUM,"",BA.2.75,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XAY,Omicron,VUM,"",Recombinants,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BQ.1.1,Omicron,"",VUM,BQ.1,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.4.6,Omicron,"",VUM,BA.4,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.3,Omicron,DEV,"",B.1.1.529,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.1,Omicron,DEV,"",B.1.1.529,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,B.1.617.2,Delta,DEV,"","",1563,0
4,2023-04-14T15:20:27Z,2021-03-15,B.1.351,Beta,DEV,"","",1563,55
4,2023-04-14T15:20:27Z,2021-03-15,P.1,Gamma,DEV,"","",1563,23
4,2023-04-14T15:20:27Z,2021-03-15,B.1.1.7,Alpha,DEV,"","",1563,1400
4,2023-04-14T15:20:27Z,2021-03-15,B.1.621,Mu,DEV,"","",1563,0
4,2023-04-14T15:20:27Z,2021-03-15,C.37,Lambda,DEV,"","",1563,0
4,2023-04-14T15:20:27Z,2021-03-15,BA.2+S:L452X,Omicron,DEV,"",BA.2,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XAK,Omicron,DEV,"",Recombinants,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XBF,Omicron,"",VUM,Recombinants,1563,0
4,2023-04-14T15:20:27Z,2021-03-15,XBB.1.9,Omicron,VOI,VUM,XBB,1563,0
4,2023-04-14T15:20:27Z,2021-03-22,Recombinants,Recombinants,"","","",1601,0
4,2023-04-14T15:20:27Z,2021-03-22,B.1.1.529,Omicron,"",VOC,"",1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.2,Omicron,VOC,"",B.1.1.529,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.4,Omicron,VOC,VUM,B.1.1.529,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.5,Omicron,VOC,VUM,B.1.1.529,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.2.75,Omicron,VOI,VUM,BA.2,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BQ.1,Omicron,VOI,VUM,BA.5,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XBB,Omicron,VOI,VUM,Recombinants,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XBB.1.5,Omicron,VOI,VUM,XBB,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.2.3.20,Omicron,DEV,VUM,BA.2,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BF.7,Omicron,DEV,VUM,BA.5,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XBC,Omicron,VUM,"",Recombinants,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BN.1,Omicron,VUM,"",BA.2.75,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,CH.1.1,Omicron,VUM,"",BA.2.75,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XAY,Omicron,VUM,"",Recombinants,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BQ.1.1,Omicron,"",VUM,BQ.1,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.4.6,Omicron,"",VUM,BA.4,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.3,Omicron,DEV,"",B.1.1.529,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.1,Omicron,DEV,"",B.1.1.529,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,B.1.617.2,Delta,DEV,"","",1601,0
4,2023-04-14T15:20:27Z,2021-03-22,B.1.351,Beta,DEV,"","",1601,39
4,2023-04-14T15:20:27Z,2021-03-22,P.1,Gamma,DEV,"","",1601,23
4,2023-04-14T15:20:27Z,2021-03-22,B.1.1.7,Alpha,DEV,"","",1601,1495
4,2023-04-14T15:20:27Z,2021-03-22,B.1.621,Mu,DEV,"","",1601,0
4,2023-04-14T15:20:27Z,2021-03-22,C.37,Lambda,DEV,"","",1601,0
4,2023-04-14T15:20:27Z,2021-03-22,BA.2+S:L452X,Omicron,DEV,"",BA.2,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XAK,Omicron,DEV,"",Recombinants,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XBF,Omicron,"",VUM,Recombinants,1601,0
4,2023-04-14T15:20:27Z,2021-03-22,XBB.1.9,Omicron,VOI,VUM,XBB,1601,0
4,2023-04-14T15:20:27Z,2021-03-29,Recombinants,Recombinants,"","","",1727,0
4,2023-04-14T15:20:27Z,2021-03-29,B.1.1.529,Omicron,"",VOC,"",1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.2,Omicron,VOC,"",B.1.1.529,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.4,Omicron,VOC,VUM,B.1.1.529,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.5,Omicron,VOC,VUM,B.1.1.529,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.2.75,Omicron,VOI,VUM,BA.2,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BQ.1,Omicron,VOI,VUM,BA.5,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,XBB,Omicron,VOI,VUM,Recombinants,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,XBB.1.5,Omicron,VOI,VUM,XBB,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.2.3.20,Omicron,DEV,VUM,BA.2,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BF.7,Omicron,DEV,VUM,BA.5,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,XBC,Omicron,VUM,"",Recombinants,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BN.1,Omicron,VUM,"",BA.2.75,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,CH.1.1,Omicron,VUM,"",BA.2.75,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,XAY,Omicron,VUM,"",Recombinants,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BQ.1.1,Omicron,"",VUM,BQ.1,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.4.6,Omicron,"",VUM,BA.4,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.3,Omicron,DEV,"",B.1.1.529,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,BA.1,Omicron,DEV,"",B.1.1.529,1727,0
4,2023-04-14T15:20:27Z,2021-03-29,B.1.617.2,Delta,DEV,"","",1727,0
4,2023-04-14T15:20:27Z,2021-03-29,B.1.351,Beta,DEV,"","",1727,41
4,2023-04-14T15:20:27Z,2021-03-29,P.1,Gamma,DEV,"","",1727,15
