Version,Date_of_report,Date_of_publication,Security_region_name,Security_region_code,Source_and_contact_tracing_phase,Total_reported,Reports_with_settings,Setting_reported,Number_settings_reported
4,2022-03-02T10:00:00Z,2021-10-16,Limburg-Noord,VR23,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-16,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-16,Flevoland,VR25,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Onbekend,Onbekend,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Noord- en Oost-Gelderland,VR06,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Noord-Holland-Noord,VR10,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Zaanstreek-Waterland,VR11,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Kennemerland,VR12,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Amsterdam-Amstelland,VR13,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Gooi en Vechtstreek,VR14,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Haaglanden,VR15,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Zuid-Holland-Zuid,VR18,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Zeeland,VR19,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Midden- en West-Brabant,VR20,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Brabant-Noord,VR21,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Brabant-Zuidoost,VR22,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Limburg-Noord,VR23,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-17,Flevoland,VR25,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-18,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-19,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-20,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-21,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-22,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-23,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Groningen,VR01,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Fryslân,VR02,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,IJsselland,VR04,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Twente,VR05,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Noord- en Oost-Gelderland,VR06,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Gelderland-Midden,VR07,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Gelderland-Zuid,VR08,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Utrecht,VR09,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Noord-Holland-Noord,VR10,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Kennemerland,VR12,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Haaglanden,VR15,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Hollands-Midden,VR16,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Zuid-Holland-Zuid,VR18,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Zeeland,VR19,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Limburg-Noord,VR23,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Limburg-Zuid,VR24,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-24,Flevoland,VR25,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Groningen,VR01,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,IJsselland,VR04,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Utrecht,VR09,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Noord-Holland-Noord,VR10,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Rotterdam-Rijnmond,VR17,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Zuid-Holland-Zuid,VR18,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Zeeland,VR19,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Midden- en West-Brabant,VR20,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Brabant-Noord,VR21,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Brabant-Zuidoost,VR22,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Limburg-Noord,VR23,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Limburg-Zuid,VR24,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-25,Flevoland,VR25,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Onbekend,Onbekend,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Groningen,VR01,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Fryslân,VR02,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Drenthe,VR03,4,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,IJsselland,VR04,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Twente,VR05,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Noord- en Oost-Gelderland,VR06,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Gelderland-Midden,VR07,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Gelderland-Zuid,VR08,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Utrecht,VR09,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Noord-Holland-Noord,VR10,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Zaanstreek-Waterland,VR11,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Kennemerland,VR12,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Amsterdam-Amstelland,VR13,3,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Gooi en Vechtstreek,VR14,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Haaglanden,VR15,2,-9999,-9999,-9999,-9999
4,2022-03-02T10:00:00Z,2021-10-26,Hollands-Midden,VR16,2,-9999,-9999,-9999,-9999
