"date","IC_capaciteit_totaal","kliniek_capaciteit_totaal","IC_bezetting_covid","IC_bezetting_covid_internationaal","IC_bezetting_ontlabeld","IC_bezetting_noncovid","kliniek_bezetting_covid","kliniek_bezetting_ontlabeld","kliniek_bezetting_noncovid","IC_opnames_covid","kliniek_opnames_covid","Kliniek_Bedden_Nederland","IC_Bedden_COVID_Nederland","Totaal_Bezetting","IC_Opnames_7d","Kliniek_Opnames_7d","Totaal_opnames","Totaal_opnames_7d","Totaal_IC","IC_opnames_14d","Kliniek_opnames_14d","OMT_Check_IC","OMT_Check_Kliniek","Kliniek_Bedden_7d","IC_Bedden_7d","Totaal_Bedden_7d","IC_Bedden_14d","Kliniek_Bedden_14d","Totaal_Bedden_14d","OMT_Check_IC_Bezetting","OMT_Check_Kliniek_Bezetting","OMT_Check_Totaal_Bezetting","new.infection","corrections.cases","net.infection","new.hospitals","corrections.hospitals","net.hospitals","new.deaths","corrections.deaths","net.deaths","positive_7daverage","positive_14d","growth_infections","infections.today.nursery","infections.total.nursery","deaths.today.nursery","deaths.total.nursery","mutations.locations.nursery","total.current.locations.nursery","values.tested_total","values.infected","values.infected_percentage","pos.rate.3d.avg","pos.rate.7d.avg","cases","hospitalization","deaths","positivetests","hospital_intake_rivm"
2022-10-18,1015,15293,39,0,13,670,920,262,12862,10,186,1182,52,1234,9.8,161.8,196,171.6,52,9.4,148.6,104.3,108.9,1122,45.6,1167.6,42,984.8,1026.8,108.6,113.9,113.7,3967,-10,3957,0,0,0,21,0,21,3555,1481,240,1022,117146,19,11134,1,951,4000,2409,60.225,61.9,61.6,8487703,0,22748,11641,0
2022-10-19,1017,15306,50,0,15,666,891,281,12869,19,166,1172,65,1237,10.6,167.2,185,177.8,65,10.8,148.2,98.1,112.8,1137.4,49,1186.4,44,1023.2,1067.2,111.4,111.2,111.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3813,2363,61.972200367165,61.3,62.1,NA,NA,NA,NA,NA
2022-10-20,995,14934,46,0,17,639,852,261,12482,7,131,1113,63,1176,9.8,162.4,138,172.2,63,12.2,151,80.3,107.5,1138,52.4,1190.4,45.6,1063.8,1109.4,114.9,107,107.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310,2024,61.1480362537764,61.1,62.3,NA,NA,NA,NA,NA
2022-10-21,1007,15197,38,0,18,650,837,286,12755,5,147,1123,56,1179,9.4,162.2,152,171.6,56,11.4,152.2,82.5,106.6,1151.2,56.2,1207.4,45,1090.8,1135.8,124.9,105.5,106.3,952,-4,948,0,0,0,5,2,7,3318,1682,197.3,933,118079,14,11148,0,1000,3078,1946,63.2228719948018,62.1,62.4,8494705,0,22771,7002,0
2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,162.2,NA,171.6,NA,11.4,152.2,82.5,106.6,1151.2,56.2,1207.4,45,1090.8,1135.8,124.9,105.5,106.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2292,1441,62.8708551483421,62.3,62.1,NA,NA,NA,NA,NA
2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,162.2,NA,171.6,NA,11.4,152.2,82.5,106.6,1151.2,56.2,1207.4,45,1090.8,1135.8,124.9,105.5,106.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,1213,65.3204092622509,63.7,62,NA,NA,NA,NA,NA
2022-10-24,1007,14634,42,0,13,581,834,301,11787,8,138,1135,55,1190,9.8,153.6,146,163.4,55,10.8,156,90.7,98.5,1145,58.2,1203.2,44.6,1108.2,1152.8,130.5,103.3,104.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3342,1940,58.0490724117295,61.3,61.5,NA,NA,NA,NA,NA
2022-10-25,1020,15057,41,0,14,626,796,326,12634,9,143,1122,55,1177,9.6,145,152,154.6,55,9.8,161.8,98,89.6,1133,58.8,1191.8,45.6,1122,1167.6,128.9,101,102.1,2633,2124,4757,0,0,0,11,0,11,3255,1913,170.2,777,118856,7,11155,4,997,2990,1683,56.2876254180602,59.1,61,8505321,0,22785,10616,0
2022-10-26,1019,15091,43,0,16,624,780,313,12660,10,143,1093,59,1152,7.8,140.4,153,148.2,59,10.6,167.2,73.6,84,1117.2,57.6,1174.8,49,1137.4,1186.4,117.6,98.2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2753,1570,57.0286959680349,57.2,60.2,NA,NA,NA,NA,NA
2022-10-27,1016,15033,41,0,16,651,736,315,12568,11,132,1051,57,1108,8.6,140.6,143,149.2,57,9.8,162.4,87.8,86.6,1104.8,56.4,1161.2,52.4,1138,1190.4,107.6,97.1,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559,1457,56.9363032434545,56.7,59.6,NA,NA,NA,NA,NA
2022-10-28,1021,15131,40,0,13,636,688,299,12560,14,106,987,53,1040,10.4,132.4,120,142.8,53,9.4,162.2,110.6,81.6,1077.6,55.8,1133.4,56.2,1151.2,1207.4,99.3,93.6,93.9,1980,64,2044,0,0,0,5,2,7,2989,2288,130.6,595,119451,15,11170,-2,1004,2188,1249,57.0840950639854,57,58.7,8511830,0,22811,6509,0
2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,132.4,NA,142.8,NA,9.4,162.2,110.6,81.6,1077.6,55.8,1133.4,56.2,1151.2,1207.4,99.3,93.6,93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653,1003,60.6775559588627,58,58.3,NA,NA,NA,NA,NA
2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,132.4,NA,142.8,NA,9.4,162.2,110.6,81.6,1077.6,55.8,1133.4,56.2,1151.2,1207.4,99.3,93.6,93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,888,61.2413793103448,59.3,57.8,NA,NA,NA,NA,NA
2022-10-31,1016,14792,43,0,7,561,691,330,11895,14,104,1021,50,1071,11.6,125.6,118,137.2,50,9.8,153.6,118.4,81.8,1054.8,54.8,1109.6,58.2,1145,1203.2,94.2,92.1,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2536,1455,57.3738170347003,59.3,57.7,NA,NA,NA,NA,NA
2022-11-01,1029,15549,35,0,11,636,618,346,12892,4,90,964,46,1010,10.6,115,94,125.6,46,9.6,145,110.4,79.3,1023.2,53,1076.2,58.8,1133,1191.8,90.1,90.3,90.3,1972,-39,1933,0,0,0,7,0,7,2733,2611,104.7,431,119882,5,11175,0,956,2114,1108,52.4124881740776,56.6,57.2,8517666,0,22825,5836,0
2022-11-02,1028,15423,35,0,10,659,603,341,13046,7,85,944,45,989,10,103.4,92,113.4,45,7.8,140.4,128.2,73.6,993.4,50.2,1043.6,57.6,1117.2,1174.8,87.2,88.9,88.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,979,49.3447580645161,53.4,56.2,NA,NA,NA,NA,NA
2022-11-03,1013,15406,28,0,8,641,563,347,12890,4,103,910,36,946,8.6,97.6,107,106.2,36,8.6,140.6,100,69.4,965.2,46,1011.2,56.4,1104.8,1161.2,81.6,87.4,87.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741,908,52.1539345203906,51.3,55.5,NA,NA,NA,NA,NA
2022-11-04,1026,15449,26,0,10,643,515,335,12836,3,86,850,36,886,6.4,93.6,89,100,36,10.4,132.4,61.5,70.7,937.8,42.6,980.4,55.8,1077.6,1133.4,76.3,87,86.5,1225,-3,1222,0,0,0,3,3,6,2340,2983,78.4,386,120268,9,11184,0,929,1468,741,50.4768392370572,50.6,54.7,8521729,0,22846,4063,0
2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,93.6,NA,100,NA,10.4,132.4,61.5,70.7,937.8,42.6,980.4,55.8,1077.6,1133.4,76.3,87,86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,575,52.8978840846366,51.8,53.7,NA,NA,NA,NA,NA
2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,93.6,NA,100,NA,10.4,132.4,61.5,70.7,937.8,42.6,980.4,55.8,1077.6,1133.4,76.3,87,86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871,463,53.1572904707233,51.9,52.8,NA,NA,NA,NA,NA
2022-11-07,1004,15310,30,0,9,589,507,309,12314,4,95,816,39,855,4.4,91.8,99,96.2,39,11.6,125.6,37.9,73.1,896.8,40.4,937.2,54.8,1054.8,1109.6,73.7,85,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732,863,49.8267898383372,51.5,51.3,NA,NA,NA,NA,NA
2022-11-08,1021,15838,25,0,8,656,494,322,13473,3,86,816,33,849,4.2,91,89,95.2,33,10.6,115,39.6,79.1,867.2,37.8,905,53,1023.2,1076.2,71.3,84.8,84.1,1232,-7,1225,0,0,0,2,0,2,1994,3264,61.1,294,120562,6,11190,0,862,1585,789,49.7791798107256,50.5,50.8,8525378,0,22857,3649,0
2022-11-09,1010,15810,33,0,7,662,449,306,13479,5,59,755,40,795,3.8,85.8,64,89.6,40,10,103.4,38,83,829.4,36.8,866.2,50.2,993.4,1043.6,73.3,83.5,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1546,758,49.0297542043984,49.6,50.8,NA,NA,NA,NA,NA
2022-11-10,1007,15839,30,0,10,675,422,308,13421,1,65,730,40,770,3.2,78.2,66,81.4,40,8.6,97.6,37.2,80.1,793.4,37.6,831,46,965.2,1011.2,81.7,82.2,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,671,50.8333333333333,49.8,50.6,NA,NA,NA,NA,NA
2022-11-11,1018,15545,30,0,7,685,402,290,13279,5,71,692,37,729,3.6,75.2,76,78.8,37,6.4,93.6,56.2,80.3,761.8,37.8,799.6,42.6,937.8,980.4,88.7,81.2,81.6,962,-5,957,0,0,0,1,0,1,1565,3555,44,262,120824,6,11196,-1,779,1184,609,51.4358108108108,50.3,50.7,8528515,0,22871,3137,0
2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,75.2,NA,78.8,NA,6.4,93.6,56.2,80.3,761.8,37.8,799.6,42.6,937.8,980.4,88.7,81.2,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833,457,54.8619447779112,52.1,50.8,NA,NA,NA,NA,NA
2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,75.2,NA,78.8,NA,6.4,93.6,56.2,80.3,761.8,37.8,799.6,42.6,937.8,980.4,88.7,81.2,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,372,50.8196721311475,52.3,50.6,NA,NA,NA,NA,NA
2022-11-14,1011,15140,25,0,11,629,403,270,12383,0,59,673,36,709,2.8,68,59,70.8,36,4.4,91.8,63.6,74.1,733.2,37.2,770.4,40.4,896.8,937.2,92.1,81.8,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,729,48.406374501992,50.7,50.4,NA,NA,NA,NA,NA
2022-11-15,1019,15608,24,0,12,657,394,284,13345,3,69,678,36,714,2.8,64.6,72,67.4,36,4.2,91,66.7,71,705.6,37.8,743.4,37.8,867.2,905,100,81.4,82.1,1053,-4,1049,0,0,0,9,0,9,1580,3318,47.6,188,121012,6,11202,1,653,1402,665,47.432239657632,48.5,50,8531447,0,22886,2932,0
2022-11-16,1007,15407,21,0,13,682,353,292,13449,6,63,645,34,679,3,65.4,69,68.4,34,3.8,85.8,78.9,76.2,683.6,36.6,720.2,36.8,829.4,866.2,99.5,82.4,83.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403,684,48.7526728439059,48.2,50,NA,NA,NA,NA,NA
2022-11-17,1001,15711,23,0,12,680,354,286,13488,3,53,640,35,675,3.4,63,56,66.4,35,3.2,78.2,106.2,80.6,665.6,35.6,701.2,37.6,793.4,831,94.7,83.9,84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209,605,50.0413564929694,48.7,49.8,NA,NA,NA,NA,NA
2022-11-18,1019,15620,19,0,8,693,347,272,13447,1,57,619,27,646,2.6,60.2,58,62.8,27,3.6,75.2,72.2,80.1,651,33.6,684.6,37.8,761.8,799.6,88.9,85.5,85.6,853,-2,851,0,0,0,2,0,2,1325,3255,40.7,183,121195,2,11204,0,588,1104,573,51.9021739130435,50.1,49.9,8534144,0,22893,2697,0
2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,60.2,NA,62.8,NA,3.6,75.2,72.2,80.1,651,33.6,684.6,37.8,761.8,799.6,88.9,85.5,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,395,51.2321660181582,51,49.5,NA,NA,NA,NA,NA
2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,60.2,NA,62.8,NA,3.6,75.2,72.2,80.1,651,33.6,684.6,37.8,761.8,799.6,88.9,85.5,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,352,54.4049459041731,52.3,49.8,NA,NA,NA,NA,NA
2022-11-21,1019,15072,22,0,11,644,367,265,12357,11,54,632,33,665,4.8,59.2,65,64,33,2.8,68,171.4,87.1,642.8,33,675.8,37.2,733.2,770.4,88.7,87.7,87.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360,640,47.0588235294118,49.9,49.6,NA,NA,NA,NA,NA
2022-11-22,1024,15537,20,0,13,660,359,265,13163,5,73,624,33,657,5.2,60,78,65.2,33,2.8,64.6,185.7,92.9,632,32.4,664.4,37.8,705.6,743.4,85.7,89.6,89.4,970,-14,956,0,0,0,4,0,4,1181,2989,39.5,234,121429,5,11209,0,497,1287,594,46.1538461538462,48.1,49.4,8536849,0,22901,2705,0
2022-11-23,1017,15764,21,0,12,674,340,248,13571,3,68,588,33,621,4.6,61,71,65.6,33,3,65.4,153.3,93.3,620.6,32.2,652.8,36.6,683.6,720.2,88,90.8,90.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147,566,49.3461203138623,47.4,49.5,NA,NA,NA,NA,NA
2022-11-24,1023,15679,21,0,11,702,344,241,13507,6,79,585,32,617,5.2,66.2,85,71.4,32,3.4,63,152.9,105.1,609.6,31.6,641.2,35.6,665.6,701.2,88.8,91.6,91.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069,563,52.66604303087,49.2,49.9,NA,NA,NA,NA,NA
2022-11-25,1030,15618,24,0,8,717,349,232,13469,4,79,581,32,613,5.8,70.6,83,76.4,32,2.6,60.2,223.1,117.3,602,32.6,634.6,33.6,651,684.6,97,92.5,92.7,814,-3,811,0,0,0,5,0,5,1016,2733,37.2,193,121622,4,11213,-1,456,942,512,54.3524416135881,52,50.1,8539297,0,22908,2448,0
2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,70.6,NA,76.4,NA,2.6,60.2,223.1,117.3,602,32.6,634.6,33.6,651,684.6,97,92.5,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,364,55.5725190839695,54,50.5,NA,NA,NA,NA,NA
2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,70.6,NA,76.4,NA,2.6,60.2,223.1,117.3,602,32.6,634.6,33.6,651,684.6,97,92.5,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,325,51.4240506329114,53.9,50.3,NA,NA,NA,NA,NA
2022-11-28,1022,15292,22,0,11,658,372,215,12543,3,65,587,33,620,4.2,72.8,68,77,33,4.8,59.2,87.5,123,593,32.6,625.6,33,642.8,675.8,98.8,92.3,92.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268,638,50.3154574132492,51.9,50.9,NA,NA,NA,NA,NA
2022-11-29,1026,15746,23,0,9,684,400,225,13612,5,85,625,32,657,4.2,75.2,90,79.4,32,5.2,60,80.8,125.3,593.2,32.4,625.6,32.4,632,664.4,100,93.9,94.2,1046,-5,1041,0,0,0,2,0,2,990,2340,42.3,253,121875,0,11213,-1,433,1232,600,48.7012987012987,49.9,51.4,8541997,0,22910,2700,0
2022-11-30,1016,15897,23,0,9,673,386,223,13726,4,70,609,32,641,4.4,75.6,74,80,32,4.6,61,95.7,123.9,597.4,32.2,629.6,32.2,620.6,652.8,100,96.3,96.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,599,49.9166666666667,49.6,51.5,NA,NA,NA,NA,NA
2022-12-01,1021,15968,25,0,11,679,396,211,13783,6,78,607,36,643,4.4,75.4,84,79.8,36,5.2,66.2,84.6,113.9,601.8,33,634.8,31.6,609.6,641.2,104.4,98.7,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171,637,54.397950469684,51,51.8,NA,NA,NA,NA,NA
2022-12-02,1021,15908,26,0,9,704,396,173,13836,4,72,569,35,604,4.4,74,76,78.4,35,5.8,70.6,75.9,104.8,599.4,33.6,633,32.6,602,634.6,103.1,99.6,99.7,932,-1,931,0,0,0,4,0,4,947,1994,47.5,311,122186,7,11220,3,427,1040,548,52.6923076923077,52.3,51.6,8544770,0,22921,2773,0
2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,74,NA,78.4,NA,5.8,70.6,75.9,104.8,599.4,33.6,633,32.6,602,634.6,103.1,99.6,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,370,55.2238805970149,54,51.5,NA,NA,NA,NA,NA
2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,74,NA,78.4,NA,5.8,70.6,75.9,104.8,599.4,33.6,633,32.6,602,634.6,103.1,99.6,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,327,54.9579831932773,54,51.8,NA,NA,NA,NA,NA
2022-12-05,1018,15576,24,0,13,626,402,209,12958,2,60,611,37,648,4.2,73,62,77.2,37,4.2,72.8,100,100.3,604.2,34.4,638.6,32.6,593,625.6,105.5,101.9,102.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180,602,51.0169491525424,53.1,52,NA,NA,NA,NA,NA
2022-12-06,1026,16106,20,0,17,675,389,196,13948,5,57,585,37,622,4.2,67.4,62,71.6,37,4.2,75.2,100,89.6,596.2,35.4,631.6,32.4,593.2,625.6,109.3,100.5,101,938,-3,935,0,0,0,4,0,4,944,1565,60.3,258,122444,3,11223,-1,420,1235,638,51.6599190283401,52.1,52.5,8547416,0,22927,2646,0
2022-12-07,1022,16399,23,0,16,689,390,191,13996,5,78,581,39,620,4.4,69,83,73.4,39,4.4,75.6,100,91.3,590.6,36.8,627.4,32.2,597.4,629.6,114.3,98.9,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209,589,48.7179487179487,50.5,52.3,NA,NA,NA,NA,NA
2022-12-08,1028,16367,20,0,15,705,395,198,14219,3,80,593,35,628,3.8,69.4,83,73.2,35,4.4,75.4,86.4,92,587.8,36.6,624.4,33,601.8,634.8,110.9,97.7,98.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103,587,53.2184950135993,51.1,52.1,NA,NA,NA,NA,NA
2022-12-09,1025,16177,17,0,14,738,416,179,14077,3,92,595,31,626,3.6,73.4,95,77,31,4.4,74,81.8,99.2,593,35.8,628.8,33.6,599.4,633,106.5,98.9,99.3,935,-6,929,0,0,0,2,0,2,927,1580,58.7,417,122861,7,11230,-1,441,951,535,56.2565720294427,52.4,52.5,8550311,0,22937,2895,0
2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,73.4,NA,77,NA,4.4,74,81.8,99.2,593,35.8,628.8,33.6,599.4,633,106.5,98.9,99.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,347,54.4740973312402,54.6,52.5,NA,NA,NA,NA,NA
2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,73.4,NA,77,NA,4.4,74,81.8,99.2,593,35.8,628.8,33.6,599.4,633,106.5,98.9,99.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,315,51.8092105263158,54.5,52.2,NA,NA,NA,NA,NA
2022-12-12,1026,15308,17,0,9,709,456,128,12977,6,93,584,26,610,4.4,80,99,84.4,26,4.2,73,104.8,109.6,587.6,33.6,621.2,34.4,604.2,638.6,97.7,97.3,97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317,634,48.1397114654518,50.6,51.6,NA,NA,NA,NA,NA
2022-12-13,1045,15822,19,0,6,734,458,150,13882,6,96,608,25,633,4.6,87.8,102,92.4,25,4.2,67.4,109.5,130.3,592.2,31.2,623.4,35.4,596.2,631.6,88.1,99.3,98.7,1162,-5,1157,0,0,0,2,0,2,971,1325,73.3,392,123253,1,11231,0,462,1125,548,48.7111111111111,49.1,51.2,8553219,0,22940,2908,0
2022-12-14,1044,15954,21,0,6,752,439,163,14146,8,76,602,27,629,5.2,87.4,84,92.6,27,4.4,69,118.2,126.7,596.4,28.8,625.2,36.8,590.6,627.4,78.3,101,99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,545,50.2767527675277,49,51.4,NA,NA,NA,NA,NA
2022-12-15,1028,16014,19,0,4,768,459,166,14276,6,95,625,23,648,5.8,90.4,101,96.2,23,3.8,69.4,152.6,130.3,602.8,26.4,629.2,36.6,587.8,624.4,72.1,102.6,100.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919,469,51.0337323177367,49.9,51.1,NA,NA,NA,NA,NA
2022-12-16,1032,16119,20,0,7,762,510,153,14387,6,106,663,27,690,6.4,93.2,112,99.6,27,3.6,73.4,177.8,127,616.4,25.6,642,35.8,593,628.8,71.5,103.9,102.1,868,-4,864,0,0,0,0,0,0,956,1181,80.9,448,123701,1,11232,0,520,819,423,51.6483516483517,50.9,50.4,8556131,0,22943,2912,0
2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,93.2,NA,99.6,NA,3.6,73.4,177.8,127,616.4,25.6,642,35.8,593,628.8,71.5,103.9,102.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664,356,53.6144578313253,52,50.3,NA,NA,NA,NA,NA
2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,93.2,NA,99.6,NA,3.6,73.4,177.8,127,616.4,25.6,642,35.8,593,628.8,71.5,103.9,102.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,336,55.0819672131148,53.3,50.6,NA,NA,NA,NA,NA
2022-12-19,1038,15941,26,0,6,739,593,131,13738,6,107,724,32,756,6.4,96,113,102.4,32,4.4,80,145.5,120,644.4,26.8,671.2,33.6,587.6,621.2,79.8,109.7,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252,645,51.517571884984,52.9,51.3,NA,NA,NA,NA,NA
2022-12-20,1006,16129,26,0,5,737,584,139,14119,5,99,723,31,754,6.2,96.6,104,102.8,31,4.6,87.8,134.8,110,667.4,28,695.4,31.2,592.2,623.4,89.7,112.7,111.5,1137,0,1137,0,0,0,3,0,3,1003,1016,98.7,502,124203,2,11234,-1,571,1363,671,49.2296404988995,51.2,51.3,8559116,0,22953,2985,0
2022-12-21,1012,15962,31,0,7,754,601,149,14122,10,117,750,38,788,6.6,104.8,127,111.4,38,5.2,87.4,126.9,119.9,697,30.2,727.2,28.8,596.4,625.2,104.9,116.9,116.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479,762,51.5212981744422,50.8,51.5,NA,NA,NA,NA,NA
2022-12-22,994,16000,39,0,3,741,615,146,13847,13,131,761,42,803,8,112,144,120,42,5.8,90.4,137.9,123.9,724.2,34,758.2,26.4,602.8,629.2,128.8,120.1,120.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228,647,52.6872964169381,51.1,51.8,NA,NA,NA,NA,NA
2022-12-23,1027,16373,44,0,3,744,637,130,13638,9,117,767,47,814,8.6,114.2,126,122.8,47,6.4,93.2,134.4,122.5,745,38,783,25.6,616.4,642,148.4,120.9,122,1235,-8,1227,0,0,0,3,0,3,1030,990,104,599,124802,14,11248,0,620,1270,671,52.8346456692913,52.3,52,8562993,0,22968,3877,0
2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,114.2,NA,122.8,NA,6.4,93.2,134.4,122.5,745,38,783,25.6,616.4,642,148.4,120.9,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,485,55.6192660550459,53.5,52.2,NA,NA,NA,NA,NA
2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,114.2,NA,122.8,NA,6.4,93.2,134.4,122.5,745,38,783,25.6,616.4,642,148.4,120.9,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,280,65.5737704918033,55.9,52.7,NA,NA,NA,NA,NA
